"ID","Category","Question","Answer","Status","ResponseTimeMs","Timestamp","ErrorMessage"
"12","بطاقة موظف","كيف أضيف مرافقين جدد لبطاقتي الوظيفية؟","لإضافة مرافقين جدد إلى بطاقتك الوظيفية عبر بوابة الخدمة الذاتية، اتبع الخطوات التالية:

من قائمة ""طلبات بطاقة الموظف""، اختر ""إضافة وتعديل المرافقين"".
تظهر لك شاشة خاصة بإضافة أو تعديل المرافقين.
اضغط على زر ""جديد"" لبدء إضافة مرافق جديد.
قم بتعبئة الحقول المطلوبة وتشمل:
الاسم بالعربي والإنجليزي للمرافق.
رقم السجل المدني أو رقم الإقامة للمرافق.
تاريخ الميلاد (هجري أو ميلادي).
تاريخ دخول المملكة لأول مرة.
الجنسية (اختيار من قائمة منسدلة).
صلة القرابة (اختيار من قائمة منسدلة).
حالة الإقامة (اختيار من قائمة منسدلة).
بعد تعبئة جميع البيانات المطلوبة، يمكنك حفظ الطلب.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5210","2026-03-20T05:32:08.113Z",""
"13","بطاقة موظف","وش المستندات المطلوبة لتسجيل مولود جديد؟","المستندات المطلوبة لتسجيل مولود جديد هي:

إحضار أصل تبليغ الولادة من المستشفى الذي تمت فيه الولادة.
إحضار أصل سجل الأسرة المضاف فيه الزوجة.
إذا كانت الزوجة غير مضافة في سجل الأسرة، يلزم إحضار عقد الزواج.
إحضار صورة من هوية الزوجة.

المصدر: [الأسئلة الشائعة]","success","3176","2026-03-20T05:32:13.300Z",""
"14","بطاقة موظف","أبي أعدل بياناتي الشخصية في النظام وين ألقى الشاشة؟","يمكنك تعديل بياناتك الشخصية من خلال الدخول على شاشة ""البيانات الشخصية"" في النظام. يتم ذلك عبر القائمة الرئيسية، ثم اختيار ""البيانات الشخصية""، وستظهر لك الصفحة الخاصة بمعلوماتك الشخصية والتي يمكنك تعديلها حسب الحاجة.

المصدر: [الأسئلة الشائعة]","success","2670","2026-03-20T05:32:17.982Z",""
"15","بطاقة موظف","كيف أضيف مؤهل علمي جديد حصلت عليه؟","لإضافة مؤهل علمي جديد تم الحصول عليه، يمكن ذلك من خلال الخطوات التالية:

الدخول على الخدمة الذاتية للموظف.
اختيار بياناتي الشخصية.
الضغط على (إضافة مؤهل علمي).
تعبئة بيانات المؤهل العلمي الجديد والضغط على حفظ.

المصدر: [الأسئلة الشائعة]","success","2667","2026-03-20T05:32:22.660Z",""
"16","إجازات","وش الفرق بين إجازة الوفاة للرجال والنساء؟","يستحق الموظف (الرجل) إجازة لمدة خمسة أيام براتب كامل في حالة وفاة زوجه أو أحد أقاربه إلى الدرجة الثالثة.
تستحق الموظفة (المرأة) إجازة لفترة عدة الوفاة براتب كامل.
تبدأ إجازة الوفاة اعتباراً من يوم الوفاة وتحتسب العطل الرسمية أو عطلة نهاية الأسبوع من ضمنها ولا يعوض عنها الموظف.

بمعنى أن الرجل يحصل على إجازة لمدة محددة (خمسة أيام)، بينما المرأة تحصل على إجازة عدة الوفاة حسب المدة المقررة شرعاً.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","6773","2026-03-20T05:32:31.443Z",""
"17","إجازات","كم يوم إجازة الأبوة للموظفين؟","مدة إجازة الأبوة محددة في اللوائح التنفيذية للموارد البشرية في الخدمة المدنية ضمن أنواع الإجازات الرسمية، ويتم تخصيصها كنوع مستقل من الإجازات. يمكنك التحقق من التفاصيل الكاملة حول مدة الاستحقاق وآلية الاستفادة من خلال الرجوع للائحة التنفيذية للموارد البشرية، حيث تم النص صراحة على وجود ""إجازة الأبوة"" كحق للموظف.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","3176","2026-03-20T05:32:36.630Z",""
"18","إجازات","توفي قريبي أبغى أقدم إجازة وفاة وش المطلوب؟","يمكن تسجيل طلب إجازة وفاة من خلال الدخول على نظام موارد بعد وفاة أحد الأقارب وإرفاق المستندات الداعمة مثل شهادة الوفاة، ثم اختيار نوع الإجازة (إجازة وفاة) وتحديد تاريخ البداية والنهاية، ثم إرسال الطلب إلى المدير المباشر للموافقة.

المصدر: [الأسئلة الشائعة]","success","2668","2026-03-20T05:32:41.311Z",""
"19","استعلامات","كيف أتأكد من عدد إجازاتي المرضية هذا العام؟","الخطوات:
من رابط الاستعلامات

استعلامات الطلبات
بيانات الإجازات
اختيار ""استعلام عن الإجازات""
إدخال تاريخ بداية الاستعلام وتاريخ النهاية
الضغط على زر ""بحث""

سيظهر جدول بعدد الإجازات
وتفاصيل كل إجازة وحالتها.

المصدر: [الأسئلة الشائعة]","success","3706","2026-03-20T05:32:47.029Z",""
"20","استعلامات","ابغى أتذكر إذا أخذت إجازة بشهر فبراير أو لا؟","لا يمكنني الإجابة على هذا السؤال لأنه غير مغطى ضمن المعلومات المتاحة لدي.","success","3189","2026-03-20T05:32:52.228Z",""
"21","بوابة","وش صندوق الوارد في البوابة وشلون أستخدمه؟","صندوق الوارد في البوابة هو شاشة تُعرض فيها جميع طلبات الموظفين التي تكون مرحلة الاعتماد الحالية لها من صلاحية المستخدم الحالي (أي أنت). تظهر هذه الطلبات في جدول فيه بيانات مثل رقم الطلب، اسم الموظف، نوع الطلب، وتاريخ الطلب. يمكنك من خلال هذه الشاشة:


استعراض جميع الطلبات المرسلة لك لاعتمادها أو رفضها.
اختيار طلب أو أكثر من الطلبات المعروضة في الجدول.
في حال اختيار عدة طلبات يمكنك اعتمادها أو رفضها جماعيًا من أعلى الجدول.
في حالة رفض أي طلب، يجب إدخال سبب الرفض.

ببساطة، صندوق الوارد هو المكان الذي تُدير منه الموافقات أو الرفض للطلبات الموجهة إليك في البوابة.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5233","2026-03-20T05:32:59.475Z",""
"22","طلبات","كيف أشوف طلباتي السابقة اللي قدمتها؟","يمكنك عرض طلباتك السابقة من خلال الدخول إلى بوابة الخدمة الذاتية للموظف، ثم اختيار خيار ""طلباتي"" من قائمة طلباتي. ستظهر لك شاشة تحتوي على جدول بجميع الطلبات التي قدمتها، وتشمل البيانات التالية لكل طلب: رقم الطلب، تاريخ الطلب، ونوع الطلب. يمكنك من خلال هذه الشاشة الاطلاع على جميع تفاصيل الطلبات السابقة المرتبطة بك كمستخدم حالي.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","4715","2026-03-20T05:33:06.201Z",""
"23","انتداب","ليش ما أقدر أعدل وسيلة السفر في طلب الانتداب؟","لا يُسمح بتغيير وسيلة السفر أو أي بيانات متعلقة بطريقة السفر إلى خيار آخر إذا صدر أمر إركاب للموظف لهذا الانتداب.

المصدر: [الأسئلة الشائعة]","success","4731","2026-03-20T05:33:12.955Z",""
"24","انتداب","وش الحقول الإلزامية اللي لازم أدخلها في طلب الإفادة عن الانتداب؟","الحقول الإلزامية عند تسجيل طلب الإفادة عن الانتداب الداخلي تشمل:

رقم القرار الأصلي (يجب البحث عنه)
تاريخ الطلب
تاريخ بداية الإفادة
تاريخ نهاية الإفادة
المرفقات الأساسية (حسب نوع الطلب)

أما الحقول التالية، فيتم عرضها تلقائيًا من النظام ولا تحتاج إدخال يدوي:

اسم الموظف
رقم الموظف
رقم السجل المدني
حالة الموظف

المصدر: [الأسئلة الشائعة]","success","5253","2026-03-20T05:33:20.219Z",""
"25","انتداب","إذا حفظت طلب انتداب هل ينزل مباشرة لشؤون الموظفين؟","عند حفظ طلب الانتداب، لا يتم إرساله مباشرة لشؤون الموظفين، بل ينتقل إلى صفحة المهام لأخذ الإجراء اللازم من الإدارة المعنية وفقاً لتسلسل المهام المعتمد للجهة.

المصدر: [الأسئلة الشائعة]","success","2673","2026-03-20T05:33:24.902Z",""
"26","إعارة","كم أقصى مدة للإعارة في النظام؟","أقصى مدة للإعارة المتصلة هي ست (6) سنوات، ويجوز تجديدها لمدة أو لمدد أخرى بشرط ألا تتجاوز مدة الإعارة المتصلة ست سنوات. ولا يجوز أن يزيد مجموع مدد الإعارة طوال مدة الخدمة الوظيفية عن عشر (10) سنوات. كما يجب أن تمر ثلاث سنوات على الأقل بين انتهاء مدة الإعارة المتصلة البالغة ست سنوات وبين إعارة الموظف مرة أخرى.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","6255","2026-03-20T05:33:33.167Z",""
"27","شكاوى","هل أقدر أقدم شكوى في البوابة وكيف؟","نعم، يمكنك تقديم شكوى في البوابة. الخطوات:


الدخول الى رابط تقديم شكوى أو اقتراح.
الضغط على زر جديد.
تعبئة الخانات والحفظ.

المصدر: [الأسئلة الشائعة]","success","4731","2026-03-20T05:33:39.908Z",""
"28","اقتراحات","وين ألقى شاشة تسجيل الاقتراحات للموظفين؟","يمكنك الوصول لشاشة تسجيل الاقتراحات للموظفين عبر الدخول على المنصة، ثم من القائمة الجانبية اختيار “خدمات الموظفين”، بعد ذلك اختر خدمة “تقديم اقتراح”.

المصدر: [الأسئلة الشائعة]","success","2690","2026-03-20T05:33:44.609Z",""
"29","إجازات","وش الفرق بين الإجازة الاستثنائية والإجازة الدراسية؟","الإجازة الاستثنائية هي إجازة يحق للجهة الحكومية منحها للموظف لأسباب تقبلها ولمدة لا تزيد عن سنتين خلال خمس سنوات (سواء كانت متصلة أو متفرقة). كما يجوز منح الموظفة السعودية لمرافقة زوجها أو من تعول شرعاً إلى الخارج إجازة استثنائية بحد أقصى عشر سنوات طوال خدمتها.

أما الإجازة الدراسية فهي نوع آخر تصنف ضمن أنواع الإجازات في اللائحة التنفيذية للموارد البشرية، وهي مخصصة للموظف الذي يرغب في التفرغ للدراسة وفق الأحكام المنظمة لذلك.

الفرق الأساسي:

الإجازة الاستثنائية تُمنح لأسباب متنوعة تحددها الجهة الحكومية ولا يتقاضى عنها الموظف راتبًا.
الإجازة الدراسية تُمنح من أجل التفرغ للدراسة فقط، وتخضع لأحكام وشروط محددة تخص هذه الإجازة.

يمكن الاطلاع على التصنيفات والتفاصيل ضمن مواد اللائحة التنفيذية، تحديدًا المواد: 126 (تصنيف الإجازات)، 148 (الإجازة الاستثنائية)، ومواد الإجازة الدراسية ذات العلاقة.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","7822","2026-03-20T05:33:54.441Z",""
"30","إجازات","كم مدة إجازة مرافقة المريض؟","مدة إجازة مرافقة المريض تحدد بشكل أساسي بواسطة رصيد الإجازات العادية للموظف. إذا زادت مدة المرافقة المطلوبة عن رصيد الإجازات العادية، فيسمح للموظف بالغياب ويُعامل عن المدة الزائدة وفق الضوابط المحددة في اللائحة التنفيذية للموارد البشرية، ويعتمد ذلك على التقارير الطبية. كذلك يجوز بقرار من الوزير المختص منح الموظف إجازة استثنائية لا تزيد مدتها على سنتين خلال خمس سنوات سواء كانت لمدة متصلة أو متفرقة، حسب الحاجة للمرافقة وظروف العلاج.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","6280","2026-03-20T05:34:02.731Z",""
"31","خطابات","كيف أطلب خطاب تعريف من البوابة؟","يمكنك التقديم على خطاب تعريف عن طريق اتباع الخطوات التالية:

الدخول على البوابة.
الدخول على قائمة خدماتي.
الضغط على خدمة خطابات التعريف.
ثم الضغط على أيقونة (طلب جديد).
اختيار اللغة المطلوبة.
تعبئة البيانات المطلوبة حسب نوع الخطاب.
الضغط على أيقونة (حفظ).

المصدر: [الأسئلة الشائعة]","success","3179","2026-03-20T05:34:07.919Z",""
"32","خطابات","ابغى أطبع خطاب تعريف بالراتب والبدلات وين القاها؟","يمكنك طباعة خطاب تعريف بالراتب والبدلات من خلال شاشة طباعة خطابات التعريف بالراتب والبدلات في نظام بوابة الخدمة الذاتية. تسمح لك هذه الشاشة بالاطلاع على بيانات خطابات التعريف بالراتب والبدلات وطباعتها لنفسك (المستخدم الحالي) أو لأحد الموظفين التابعين لك إداريًا. ستجد بيانات الموظف (الاسم، رقم الموظف، رقم السجل المدني) مع إمكانية اختيار الجهة الموجه لها الخطاب، وتحديد النموذج إذا كان التعامل بنماذج جاهزة، ثم طباعة الخطاب مباشرة.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","4222","2026-03-20T05:34:14.153Z",""
"33","خطابات","كيف أقدم على شهادة خبرة من النظام؟","لتقديم طلب شهادة خبرة من النظام، يجب اتباع الخطوات التالية:


ادخل إلى قائمة ""خطابات الموظف"" واختر ""تسجيل طلب شهادة خبرة"".
ستظهر لك شاشة تحتوي على الحقول التالية:
الرقم الخاص للطلب: يظهر تلقائياً بعد حفظ الطلب.
تاريخ الخطاب: يظهر التاريخ الحالي ويمكن تعديله من خلال الضغط على زر التقويم.
خطاب خارجي: اختر نعم أو لا حسب الحاجة.
موضوع الخطاب: أدخل موضوع شهادة الخبرة.
موجه إلى: أدخل اسم الجهة المراد توجيه شهادة الخبرة لها.
نص الخطاب: أدخل نص شهادة الخبرة.
نموذج الطباعة: اختر النموذج المطلوب لطباعة شهادة الخبرة إذا كانت الحالة تسمح بذلك.

يمكنك بعد تعبئة الحقول المطلوبة حفظ الطلب وطباعته إذا كان ذلك متاحًا.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","7308","2026-03-20T05:34:23.472Z",""
"34","انتداب","ليش ما أقدر أعدل بيانات خط السير في قرار الانتداب؟","لا يُسمح بتغيير خط السير أو أي بيانات متعلقة بطريقة السفر إذا صدر أمر إركاب للموظف لهذا الانتداب. هذا يعني أنه في حال تم إصدار أمر إركاب، يصبح حقل خط السير غير مفعل ولا يمكن تعديله.

المصدر: [الأسئلة الشائعة]","success","4218","2026-03-20T05:34:29.700Z",""
"35","مستودعات","وش صفة الطلب في طلب صرف المواد وشلون أحددها؟","صفة الطلب في طلب صرف المواد يمكن تحديدها من قائمة منسدلة ضمن النظام أثناء إنشاء أو البحث عن طلب الصرف. هذه القائمة تحتوي على الخيارات التالية:


عادي (وهي القيمة الافتراضية)
عاجل
عاجل جداً

بإمكان المستخدم اختيار صفة الطلب المناسبة حسب الحاجة من هذه القائمة أثناء تعبئة طلب صرف المواد. تحديد الصفة يتم اختيارياً حسب أهمية وسرعة الطلب المطلوبة.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","4718","2026-03-20T05:34:36.428Z",""
"36","مستودعات","كيف أسجل خطاب تأمين في بوابة المستودعات؟","لتسجيل خطاب تأمين في بوابة المستودعات والمشتريات، يمكنك اتباع الخطوات التالية:


الدخول إلى بوابة المستودعات والمشتريات باستخدام صلاحية مناسبة.
اختيار ""تسجيل خطاب تأمين"" من قائمة الطلبات.
ستظهر لك شاشة تسجيل طلب التأمين، والتي تتيح لك إدخال البيانات المطلوبة مثل:
رقم خطاب طلب التأمين
تاريخ الخطاب
موضوع خطاب طلب التأمين
الجهة الطالبة
بعد تعبئة البيانات، اضغط على ""حفظ"" لإكمال عملية التسجيل.
سيقوم النظام بالتحقق من صحة البيانات المدخلة ويحفظ الطلب ويظهر لك رسالة تؤكد إتمام الحفظ بنجاح.
يمكنك لاحقاً استخدام خاصية البحث عن طلبات التأمين لمراجعة أو استرجاع الطلب الذي قمت بتسجيله.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","4739","2026-03-20T05:34:43.178Z",""
"37","مستودعات","أبي أعتمد خطاب طلب تأمين من الجهة الطالبة وين ألقاها؟","يمكنك العثور على طلبات الاعتماد للخطابات أو الوثائق التي أرسلتها الجهات الطالبة من خلال الدخول إلى بوابة المستودعات والمشتريات، ثم الدخول على قائمة ""الخطابات"" الموجودة في النظام، حيث يمكنك عرض كافة الخطابات المرسلة من الجهات الطالبة واختيار الخطاب الذي ترغب باعتماده. بعد ذلك يمكن اتخاذ الإجراء المناسب لاعتماد الخطاب حسب الإجراءات الموضحة في النظام.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","3209","2026-03-20T05:34:48.397Z",""
"38","مستودعات","وش مراحل اعتماد خطاب التأمين في البوابة؟","مراحل اعتماد خطاب التأمين في بوابة المستودعات والمشتريات تمر بالخطوات التالية:


يقوم المستخدم بإدخال كافة البيانات المطلوبة ثم يختار حفظ لطلب التأمين، ويتحقق النظام من صحة البيانات المدخلة ويظهر رسالة ""تمت عملية الحفظ بنجاح"".
بعد تسجيل طلب خطاب التأمين، تتم متابعة مراحل اعتماد الطلبات من الموظفين المسؤولين حسب التنظيم داخل المنشأة.
مراحل الاعتماد تمر بعدة مستويات:
اعتماد خطاب طلب التأمين من الجهة الطالبة (بواسطة صاحب الصلاحية في الجهة).
اعتماد خطاب طلب التأمين من إدارة المشتريات.
اعتماد خطاب طلب التأمين من المستودعات (للتحقق من توفر الأصناف).
اعتماد خطاب طلب التأمين من الجهة الفنية.
في كل مرحلة:
يستطيع المسؤول اعتماد الطلب أو رفضه مع بيان سبب الرفض.
تضاف ملاحظات الاعتماد إن وجدت.
تتغير حالة الطلب بعد كل مرحلة إلى ""معتمد"" أو ""مرفوض"" بحسب القرار في تلك المرحلة.

هذه الخطوات تُمثل التسلسل الرسمي لاعتماد خطابات التأمين عبر البوابة وتقوم الأنظمة بعرض حالة الطلب في كل مرحلة والجهة المسؤولة عنه.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","7846","2026-03-20T05:34:58.254Z",""
"39","مستودعات","كيف أضيف صنف في طلب التأمين؟","لإضافة صنف في طلب التأمين، يجب اتباع الخطوات التالية:


من شريط الأدوات الفرعي الخاص بجدول الأصناف المطلوب تأمينها، اختر ""جديد"".
ستفتح لك نافذة منبثقة (Window Popup) لإدخال بيانات الصنف.
اختر نوع البند (صنف معرف أو خدمة)، والقيمة الافتراضية هي ""صنف معرف"".
إذا كان نوع البند ""صنف معرف""، أدخل رقم الصنف (يجب أن يكون معرف في المستودعات).
إذا كان نوع البند ""خدمة""، أدخل رقم المجموعة الخاص بالخدمة.
يمكنك إدخال رقم القطعة اختيارياً إذا كان نوع البند ""صنف معرف"".
أدخل الكمية المطلوبة للصنف.
حدد الوحدة (تكون افتراضيًا الوحدة الرئيسية للصنف إذا كان نوع البند ""صنف معرف"").
بعد إدخال البيانات المطلوبة، اضغط على ""حفظ"" من شريط المهام الفرعي.

ستظهر الأصناف المضافة في جدول الأصناف المطلوب تأمينها، ويمكنك تكرار الخطوات السابقة لإضافة أصناف أخرى.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","6864","2026-03-20T05:35:07.137Z",""
"40","مستودعات","وش معنى الكمية المتوفرة والكمية المحجوزة في المستودع؟","الكمية المتوفرة في المستودع هي الكمية الموجودة فعليًا من الصنف والمتاحة للاستخدام أو الصرف، ويقوم النظام بعرضها تلقائيًا عند اختيار الصنف من المستودع. أما الكمية المحجوزة فهي الكمية من الصنف التي تم تخصيصها أو حجزها لطلبات محددة، وبالتالي تكون غير متاحة للصرف مباشرة لأنها مخصصة بالفعل لجهات أو طلبات أخرى. كما يُعرض أيضًا في النظام الكمية المتاحة، وهي الكمية التي يمكن صرفها فعليًا بعد احتساب الكميات المحجوزة من الكميات المتوفرة.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","4796","2026-03-20T05:35:13.951Z",""
"41","مستودعات","كيف أسجل طلب صرف مواد من المستودع؟","لتسجيل طلب صرف مواد من المستودع، يجب اتباع الخطوات التالية عبر بوابة المستودعات والمشتريات:


من شريط المهام، اضغط على زر ""جديد"" لتسجيل طلب صرف مواد جديد.
ستظهر لك شاشة لإدخال بيانات الطلب وتشمل:
الفرع
نوع طلب الصرف (مثلاً: صرف لجهة داخلية)
الجهة الطالبة
المستودع المطلوب
السنة
التاريخ
السبب أو الغرض من الصرف
صفة الطلب (عادي، عاجل، عاجل جداً)
الملاحظات (إن وجدت)
تاريخ التسليم المطلوب
بعد إدخال جميع البيانات المطلوبة، قم بحفظ الطلب.
سيتحقق النظام من صحة البيانات المدخلة ويظهر رسالة ""تم الحفظ بنجاح"" عند نجاح العملية.

يمكنك عند الحاجة أيضاً البحث عن طلبات صرف سابقة من خلال شاشة البحث في النظام، واستخدام خيارات البحث المختلفة بحسب البيانات المتوفرة لديك.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","5303","2026-03-20T05:35:21.272Z",""
"42","مستودعات","ليش ما يظهر عندي المستودع اللي أبي أختاره؟","إذا لم يظهر لديك المستودع عند محاولة اختياره، تأكد مما يلي:

أن المستودع معرف في إعدادات بوابة المستودعات ضمن قائمة المستودعات المتاحة.
عند الضغط على زر البحث بجانب حقل المستودع، يجب أن تظهر لك قائمة بجميع المستودعات المعرفة لاختيار المستودع المطلوب منها.
في بعض الأنظمة، يتم تقييد عرض المستودعات بناء على جهة العمل الفعلية أو الفرع المرتبط بالمستخدم الحالي، لذلك تأكد أنك تستخدم الحساب المرتبط بجهة العمل الصحيحة.
إذا استمر عدم ظهور المستودع، قد يكون المستودع غير معرف أو لم يتم ربطه بإعدادات البوابة بعد، وينصح بمراجعة مسؤول النظام للتأكد من إعدادات المستودعات الخاصة بك.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","4762","2026-03-20T05:35:28.044Z",""
"43","مستودعات","كيف أضيف محضر استلام جديد؟","يمكنك إضافة محضر استلام جديد من خلال الدخول على قائمة محاضر الاستلام، ثم الضغط على أيقونة ""إضافة محضر استلام جديد""، وإدخال جميع البيانات المطلوبة، ثم الضغط على أيقونة ""إضافة"".

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","2199","2026-03-20T05:35:32.255Z",""
