"ID","Category","Question","Answer","Status","ResponseTimeMs","Timestamp","ErrorMessage"
"116","استعلامات","وش هي المكافآت والنفقات المصروفة خلال فترة؟","Sorry, I encountered an error. Please try again.","success","1073","2026-03-20T03:48:09.079Z",""
"117","استعلامات","كيف أستعلم عن مكافآت العمل خارج الدوام؟","Sorry, I encountered an error. Please try again.","success","1081","2026-03-20T03:48:12.170Z",""
"118","مكافآت","كم سعر الساعة في مكافأة العمل الإضافي؟","Sorry, I encountered an error. Please try again.","success","1063","2026-03-20T03:48:15.244Z",""
"119","إجازات","وش هي إجازة تعويض التأخير وكيف تحسب؟","Sorry, I encountered an error. Please try again.","success","1074","2026-03-20T03:48:18.329Z",""
"120","طلبات","كيف أسجل طلب تحويل طبي؟","Sorry, I encountered an error. Please try again.","success","1074","2026-03-20T03:48:21.414Z",""
"121","طلبات","ليش ما أقدر أطبع التحويل الطبي؟","Sorry, I encountered an error. Please try again.","success","1069","2026-03-20T03:48:24.494Z",""
"122","إعدادات","كيف أضيف نموذج طباعة للخطابات؟","Sorry, I encountered an error. Please try again.","success","1091","2026-03-20T03:48:27.597Z",""
"123","إعدادات","وش هي إعدادات خطاب التعريف وكيف أعدلها؟","Sorry, I encountered an error. Please try again.","success","1087","2026-03-20T03:48:30.695Z",""
"124","إعدادات","كيف أضيف رابط خارجي في البوابة؟","Sorry, I encountered an error. Please try again.","success","1089","2026-03-20T03:48:33.795Z",""
"125","إعدادات","وش هي مراحل اعتماد الطلبات وكيف أحددها؟","Sorry, I encountered an error. Please try again.","success","1721","2026-03-20T03:48:37.527Z",""
"126","استطلاعات","كيف أضيف استطلاع رأي جديد للموظفين؟","Sorry, I encountered an error. Please try again.","success","1091","2026-03-20T03:48:40.631Z",""
"127","استطلاعات","كيف أشوف نتائج استطلاعات الرأي؟","Sorry, I encountered an error. Please try again.","success","1073","2026-03-20T03:48:43.715Z",""
"128","استبيانات","وش هي استبيانات الموظفين وكيف أضيفها؟","Sorry, I encountered an error. Please try again.","success","1072","2026-03-20T03:48:46.798Z",""
"129","شكاوى","كيف أضيف أنواع الشكاوى والاقتراحات؟","Sorry, I encountered an error. Please try again.","success","1081","2026-03-20T03:48:49.891Z",""
"130","شكاوى","وش الفرق بين الموظف المسؤول والموظف المختص في الشكاوى؟","Sorry, I encountered an error. Please try again.","success","1091","2026-03-20T03:48:52.992Z",""
"131","إعدادات","كيف أعين موظفين مخولين بالاعتماد نيابة عني؟","Sorry, I encountered an error. Please try again.","success","1083","2026-03-20T03:48:56.086Z",""
"132","إعدادات","وش هي إعدادات إخفاء وإظهار حقول الدرجة والتقدير؟","Sorry, I encountered an error. Please try again.","success","1086","2026-03-20T03:48:59.182Z",""
"133","تقييم","كيف أحدد المدراء المخولين لاعتماد الميثاق والتقييم؟","Sorry, I encountered an error. Please try again.","success","1194","2026-03-20T03:49:02.386Z",""
"134","تقييم","وش هو ميثاق الأداء وكيف أسجله؟","Sorry, I encountered an error. Please try again.","success","1068","2026-03-20T03:49:05.464Z",""
"135","تقييم","كيف أسجل تقييم أداء للموظفين التابعين لي؟","Sorry, I encountered an error. Please try again.","success","1072","2026-03-20T03:49:08.548Z",""
"136","تقييم","ليش ما أقدر أدخل تقييم لنفسي؟","Sorry, I encountered an error. Please try again.","success","1070","2026-03-20T03:49:11.628Z",""
"137","تقييم","كيف أتظلم من نتيجة تقييم الأداء؟","Sorry, I encountered an error. Please try again.","success","1730","2026-03-20T03:49:15.370Z",""
"138","تقييم","وش هي مراحل اعتماد تقييم الأداء؟","Sorry, I encountered an error. Please try again.","success","1097","2026-03-20T03:49:18.477Z",""
"139","استعلامات","كيف أشوف تقييماتي السابقة؟","Sorry, I encountered an error. Please try again.","success","1732","2026-03-20T03:49:22.220Z",""
"140","تقييم","وش هو التقدير العام للموظف وكيف أعبيه؟","Sorry, I encountered an error. Please try again.","success","1090","2026-03-20T03:49:25.321Z",""
"141","تقييم","كيف أسند تقييم موظف لمدير ثاني؟","Sorry, I encountered an error. Please try again.","success","1088","2026-03-20T03:49:28.420Z",""
"142","تقييم","ليش الموظف مستثنى من التقييم؟","Sorry, I encountered an error. Please try again.","success","1077","2026-03-20T03:49:31.509Z",""
"143","تقييم","كيف أطبع كشف بالموظفين حسب حالة الميثاق؟","Sorry, I encountered an error. Please try again.","success","1085","2026-03-20T03:49:34.610Z",""
"144","إعدادات","وش هي صلاحيات مدير النظام في البوابة؟","Sorry, I encountered an error. Please try again.","success","1110","2026-03-20T03:49:37.730Z",""
"145","إعدادات","كيف أضيف مستخدم جديد للبوابة؟","Sorry, I encountered an error. Please try again.","success","1095","2026-03-20T03:49:40.835Z",""
"146","إعدادات","ليش الموظف ما يقدر يدخل البوابة مع إنه مضاف؟","Sorry, I encountered an error. Please try again.","success","1072","2026-03-20T03:49:43.918Z",""
"147","إعدادات","كيف أغير كلمة سر مستخدم؟","Sorry, I encountered an error. Please try again.","success","1072","2026-03-20T03:49:47.001Z",""
"148","إعدادات","وش هي إدارة الأخبار وكيف أضيف خبر جديد؟","Sorry, I encountered an error. Please try again.","success","1094","2026-03-20T03:49:50.106Z",""
"149","إعدادات","كيف أحدد عدد مرات طباعة الاستعلامات المسموحة؟","Sorry, I encountered an error. Please try again.","success","1108","2026-03-20T03:49:53.225Z",""
"150","إعدادات","وش هي الشاشات المستخدمة في النظام وكيف أتحكم فيها؟","Sorry, I encountered an error. Please try again.","success","1091","2026-03-20T03:49:56.326Z",""
"151","إجازات","كم مدة الإجازة الاستثنائية للمرافق؟","Sorry, I encountered an error. Please try again.","success","1087","2026-03-20T03:49:59.425Z",""
"152","إجازات","هل أقدر أقدم إجازة اضطرارية للمتعاقدين؟","Sorry, I encountered an error. Please try again.","success","1099","2026-03-20T03:50:02.533Z",""
"153","إجازات","كيف أحسب رصيد الإجازة للمتعاقد؟","Sorry, I encountered an error. Please try again.","success","1116","2026-03-20T03:50:05.660Z",""
"154","إجازات","وش هي إجازة تعويض إجازة للمتعاقد؟","Sorry, I encountered an error. Please try again.","success","1088","2026-03-20T03:50:08.760Z",""
"155","استعلامات","كيف أتأكد من صحة مشهد التعريف؟","Sorry, I encountered an error. Please try again.","success","1108","2026-03-20T03:50:11.879Z",""
"156","استعلامات","ليش مشهد التعريف ما يظهر عندي؟","Sorry, I encountered an error. Please try again.","success","1090","2026-03-20T03:50:14.979Z",""
"157","استعلامات","كيف أستعلم عن طلباتي كمدير للبوابة؟","Sorry, I encountered an error. Please try again.","success","1723","2026-03-20T03:50:18.713Z",""
"158","استعلامات","وش هو استطلاع تتبع الطلبات؟","Sorry, I encountered an error. Please try again.","success","1090","2026-03-20T03:50:21.812Z",""
"159","استعلامات","كيف أعرف المرحلة اللي وصل لها طلبي؟","Sorry, I encountered an error. Please try again.","success","1090","2026-03-20T03:50:24.913Z",""
"160","استعلامات","ليش الطلب معلق في مرحلة الاعتماد؟","Sorry, I encountered an error. Please try again.","success","1088","2026-03-20T03:50:28.012Z",""
"161","إجازات","كم عدد المراحل لاعتماد طلب الإجازة؟","Sorry, I encountered an error. Please try again.","success","1111","2026-03-20T03:50:31.135Z",""
"162","إعدادات","كيف أضيف مجموعة صلاحية جديدة؟","Sorry, I encountered an error. Please try again.","success","1115","2026-03-20T03:50:34.260Z",""
"163","إعدادات","وش هي شروط التصفية في النظام؟","Sorry, I encountered an error. Please try again.","success","1091","2026-03-20T03:50:37.362Z",""
"164","إعدادات","كيف أربط نموذج طباعة بشرط تصفية؟","Sorry, I encountered an error. Please try again.","success","1095","2026-03-20T03:50:40.467Z",""
"165","قرارات","وش الفرق بين القرار الرئيسي والقرار الفرعي؟","Sorry, I encountered an error. Please try again.","success","1109","2026-03-20T03:50:43.588Z",""
"166","قرارات","كيف أعرف إذا القرار صدر له مسير أو لا؟","Sorry, I encountered an error. Please try again.","success","1118","2026-03-20T03:50:46.717Z",""
"167","قرارات","ليش القرار ما ظهر في الرواتب؟","Sorry, I encountered an error. Please try again.","success","1122","2026-03-20T03:50:49.851Z",""
"168","رواتب","كيف أتأكد من صدور أمر صرف للراتب؟","Sorry, I encountered an error. Please try again.","success","1106","2026-03-20T03:50:52.969Z",""
"169","مالية","وش هي أوامر الصرف ومستندات الدفع؟","Sorry, I encountered an error. Please try again.","success","1106","2026-03-20T03:50:56.085Z",""
"170","مالية","كيف أشوف تفاصيل المبالغ في أوامر الصرف؟","Sorry, I encountered an error. Please try again.","success","1111","2026-03-20T03:50:59.208Z",""
"171","مالية","وش هي حسابات العهد والأمانات والسلف؟","Sorry, I encountered an error. Please try again.","success","1118","2026-03-20T03:51:02.336Z",""
"172","مالية","كيف أطبع كشف بحسابات العهد؟","Sorry, I encountered an error. Please try again.","success","1110","2026-03-20T03:51:05.458Z",""
"173","عهد","ليش ما تظهر عندي العهدة المسجلة على المبنى؟","Sorry, I encountered an error. Please try again.","success","1735","2026-03-20T03:51:09.204Z",""
"174","استعلامات","كيف أعرف الوظائف التابعة لإدارتي؟","Sorry, I encountered an error. Please try again.","success","1121","2026-03-20T03:51:12.336Z",""
"175","وظائف","وش معنى حالة الوظيفة مشغولة أو شاغرة؟","Sorry, I encountered an error. Please try again.","success","1106","2026-03-20T03:51:15.454Z",""
"176","استعلامات","كيف أطبع بيان الوظائف التابعة لي؟","Sorry, I encountered an error. Please try again.","success","1151","2026-03-20T03:51:18.616Z",""
"177","استعلامات","ليش ما يظهر عندي الموظفين التابعين لي إدارياً؟","Sorry, I encountered an error. Please try again.","success","1129","2026-03-20T03:51:21.755Z",""
"178","استعلامات","كيف أشوف قائمة الموظفين التابعين لي؟","Sorry, I encountered an error. Please try again.","success","1145","2026-03-20T03:51:24.910Z",""
