"ID","Category","Question","Answer","Status","ResponseTimeMs","Timestamp","ErrorMessage"
"11","إجازات","وش سالفة الإجازة الاضطرارية كم يوم وكم راتبها؟","الإجازة الاضطرارية مدتها لا تزيد عن خمسة أيام خلال السنة المالية الواحدة، وتصرف بكامل الراتب.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4721","2026-04-13T20:37:32.488Z",""
"12","بطاقة موظف","كيف أضيف مرافقين جدد لبطاقتي الوظيفية؟","لإضافة مرافقين جدد لبطاقتك الوظيفية عبر بوابة الخدمة الذاتية، اتبع الخطوات التالية:


من قائمة ""طلبات بطاقة الموظف""، اختر ""إضافة وتعديل المرافقين"".
ستظهر لك شاشة إضافة وتعديل المرافقين.
اضغط على زر ""جديد"" لإضافة مرافق جديد.
أدخل بيانات المرافق المطلوبة، مثل:
الاسم بالعربي والإنجليزي
رقم السجل المدني أو الإقامة
تاريخ الميلاد (هجري أو ميلادي)
تاريخ دخول المملكة لأول مرة
الجنسية (اختيار من القائمة المنسدلة)
صلة القرابة (اختيار من القائمة المنسدلة)
حالة الإقامة (اختيار من القائمة المنسدلة)
تأكد من صحة جميع البيانات وأكمل الطلب حسب التعليمات الظاهرة.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","4727","2026-04-13T20:37:39.231Z",""
"13","بطاقة موظف","وش المستندات المطلوبة لتسجيل مولود جديد؟","لا يمكنني الإجابة على هذا السؤال لأنه غير مغطى ضمن المعلومات المتاحة لدي.","success","4206","2026-04-13T20:37:45.448Z",""
"14","بطاقة موظف","أبي أعدل بياناتي الشخصية في النظام وين ألقى الشاشة؟","تقدر تعدل بياناتك الشخصية من خلال شاشة ""البيانات الشخصية"" في النظام. للوصول لها:


اختر ""البيانات الشخصية"" من قائمة طلبات بطاقة الموظف.
راح تظهر لك شاشة البيانات الشخصية.
اضغط على زر ""تعديل"".
يمكنك بعدها تعديل جميع بياناتك الشخصية مثل الاسم الأول، اسم الأب، اسم الجد، اسم العائلة، وغيرها.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","4721","2026-04-13T20:37:52.180Z",""
"15","بطاقة موظف","كيف أضيف مؤهل علمي جديد حصلت عليه؟","يمكنك إضافة مؤهل علمي جديد حصلت عليه من خلال الخطوات التالية:

الدخول على صفحة بيانات المؤهلات العلمية.
اختيار إضافة مؤهل علمي جديد.
تعبئة جميع البيانات المطلوبة وحفظ الطلب.
سيتم إحالة الطلب لمسؤول الموارد البشرية أو القسم المختص لمراجعته واعتماده في النظام.

المصدر: [الأسئلة الشائعة]","success","3192","2026-04-13T20:37:57.382Z",""
"16","إجازات","وش الفرق بين إجازة الوفاة للرجال والنساء؟","بحسب اللائحة التنفيذية للموارد البشرية في الخدمة المدنية:


الموظف (الرجل) يستحق إجازة وفاة لمدة خمسة أيام براتب كامل في حالة وفاة زوجه أو أحد أقاربه إلى الدرجة الثالثة.
الموظفة (المرأة) تستحق إجازة لفترة عدة الوفاة براتب كامل، أي أن مدة إجازتها تختلف حسب عدة المتوفى عنها زوجها (عدة الوفاة الشرعية)، ولا تقتصر على خمسة أيام فقط.

تبدأ إجازة الوفاة من يوم الوفاة، وتحتسب العطل الرسمية أو عطلة نهاية الأسبوع من ضمن الإجازة ولا يعوض عنها الموظف.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","5752","2026-04-13T20:38:05.148Z",""
"17","إجازات","كم يوم إجازة الأبوة للموظفين؟","يستحق الموظف إجازة أبوة لمدة ثلاثة أيام براتب كامل في حال ولادة مولود له خلال أسبوع من تاريخ الولادة.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4710","2026-04-13T20:38:11.870Z",""
"18","إجازات","توفي قريبي أبغى أقدم إجازة وفاة وش المطلوب؟","يمكن تسجيل طلب إجازة وفاة في النظام عن طريق الدخول على الخدمة الذاتية للموظف واختيار أيقونة (إجازة وفاة) وتعبئة الحقول المطلوبة. المستندات المطلوبة هي إرفاق شهادة الوفاة أو ما يثبت الحالة. سيتم اعتماد الطلب من المدير المباشر إذا تطلب الأمر، ومن ثم يتم تنفيذ الإجازة.

المصدر: [الأسئلة الشائعة]","success","3696","2026-04-13T20:38:17.579Z",""
"19","استعلامات","كيف أتأكد من عدد إجازاتي المرضية هذا العام؟","يمكنك الاستعلام عن رصيد الإجازات المرضية من خلال الدخول على أيقونة (الإجازات) واختيار نوع الإجازة (مرضية) ثم الضغط على (استعلام)، وسيظهر لك النظام رصيدك المستحق من الإجازات المرضية لهذا العام.

المصدر: [الأسئلة الشائعة]","success","3197","2026-04-13T20:38:22.788Z",""
"20","استعلامات","ابغى أتذكر إذا أخذت إجازة بشهر فبراير أو لا؟","لا يمكنني الإجابة على هذا السؤال لأنه غير مغطى ضمن المعلومات المتاحة لدي.","success","3201","2026-04-13T20:38:28.004Z",""
"21","بوابة","وش صندوق الوارد في البوابة وشلون أستخدمه؟","صندوق الوارد هو القسم المخصص لتلقي الإشعارات والمهام والتنبيهات الخاصة بك في البوابة. يمكنك استخدامه لمتابعة جميع الإجراءات أو الطلبات التي تتطلب منك اتخاذ إجراء أو لمراجعة الإشعارات المتعلقة بمعاملاتك في البوابة.

المصدر: [دليل المستخدم] - User Manual HPA.pdf","success","3186","2026-04-13T20:38:33.203Z",""
"22","طلبات","كيف أشوف طلباتي السابقة اللي قدمتها؟","لعرض طلباتك السابقة التي قدمتها، يمكنك الدخول إلى بوابة الخدمة الذاتية للموظف واختيار ""طلباتي"" من القائمة الرئيسية. ستظهر لك شاشة تحتوي على قائمة بجميع الطلبات المرتبطة بك، ويتضمن الجدول المعلومات التالية:


رقم الطلب
تاريخ الطلب
نوع الطلب

يمكنك أيضاً استعراض تفاصيل كل طلب من خلال رابط ""استعراض الطلب""، حيث يظهر لك جدول المراحل التي تم تنفيذها على الطلب، بالإضافة إلى جميع التفاصيل المتعلقة به والمرفقات.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5761","2026-04-13T20:38:40.976Z",""
"23","انتداب","ليش ما أقدر أعدل وسيلة السفر في طلب الانتداب؟","لا يُسمح بتغيير وسيلة السفر أو أي بيانات متعلقة بطريقة السفر إلى خيار آخر إذا صدر أمر إركاب للموظف لهذا الانتداب.

المصدر: [الأسئلة الشائعة]","success","3742","2026-04-13T20:38:46.729Z",""
"24","انتداب","وش الحقول الإلزامية اللي لازم أدخلها في طلب الإفادة عن الانتداب؟","الحقول الإلزامية التي يجب إدخالها عند تقديم طلب الإفادة عن الانتداب هي:

اسم الموظف
رقم الهوية
الإدارة
الجهة المنتدب إليها
تاريخ بداية الانتداب
تاريخ نهاية الانتداب
الغرض من الانتداب

المصدر: [الأسئلة الشائعة]","success","3211","2026-04-13T20:38:51.953Z",""
"25","انتداب","إذا حفظت طلب انتداب هل ينزل مباشرة لشؤون الموظفين؟","لا، يجب اعتماد طلب الانتداب من الرئيس المباشر أولًا عبر شاشة اعتماد طلبات الموظفين التابعين لي إداريًا قبل انتقاله إلى المراحل التالية في شؤون الموظفين.

المصدر: [الأسئلة الشائعة]","success","5264","2026-04-13T20:38:59.231Z",""
"26","إعارة","كم أقصى مدة للإعارة في النظام؟","أقصى مدة للإعارة المتصلة في النظام هي ست (6) سنوات، ولا يجوز إعارة خدمات الموظف مرة أخرى إلا بعد مضي مدة لا تقل عن ثلاث (3) سنوات من انتهاء مدة الإعارة المتصلة. كما أنه في جميع الأحوال لا يجوز أن يزيد مجموع مدد إعارة الموظف على عشر (10) سنوات خلال مدة خدمته الوظيفية.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4761","2026-04-13T20:39:06.008Z",""
"27","شكاوى","هل أقدر أقدم شكوى في البوابة وكيف؟","نعم، يمكنك تقديم شكوى في البوابة. الخطوات:


الدخول الى رابط تقديم شكوى أو اقتراح.
الضغط على زر جديد.
تعبئة الخانات والحفظ.

المصدر: [الأسئلة الشائعة]","success","4736","2026-04-13T20:39:12.756Z",""
"28","اقتراحات","وين ألقى شاشة تسجيل الاقتراحات للموظفين؟","يمكنك الوصول إلى شاشة تسجيل الاقتراحات للموظفين من خلال الدخول إلى قائمة ""الخدمات وتقديم الطلبات"" في بوابة الخدمة الذاتية للموظف ثم اختيار ""تقديم شكوى أو اقتراح"". عند الدخول على هذه الشاشة، سيظهر لك جدول بالشكاوى والاقتراحات المقدمة سابقًا ويمكنك إضافة اقتراح جديد بالضغط على زر ""جديد"". ستظهر بعدها شاشة فرعية لإدخال تفاصيل الاقتراح مثل وصف الاقتراح وتاريخه وحالته، ثم حفظ الطلب.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5767","2026-04-13T20:39:20.535Z",""
"29","إجازات","وش الفرق بين الإجازة الاستثنائية والإجازة الدراسية؟","الإجازة الاستثنائية هي إجازة يمكن منحها للموظف لأسباب تقبلها الجهة الحكومية، ولا تزيد مدتها على سنتين خلال خمس سنوات، سواء كانت لمدة متصلة أو لمدد متفرقة. أما الإجازة الدراسية فهي نوع مختلف من الإجازات ويكون الغرض منها إكمال الدراسة أو التدريب بحسب ما تنظمه اللوائح، وغالباً ما ترتبط بالابتعاث أو الإيفاد للدراسة.

الفرق الرئيسي:

الإجازة الاستثنائية: تمنح لأسباب عامة تقبلها الجهة الإدارية، مدتها القصوى سنتان خلال خمس سنوات.
الإجازة الدراسية: تمنح لغرض استكمال الدراسة أو التدريب، ولها قواعد وضوابط محددة تتعلق بتحقيق الغرض من الدراسة.

كذلك، كل من الإجازة الاستثنائية والإجازة الدراسية لا تحتسب ضمن مدة الخبرة المطلوبة للترقية، ولا يجوز النظر في ترقية الموظف إذا كان في إحدى هاتين الإجازتين.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","6296","2026-04-13T20:39:28.842Z",""
"30","إجازات","كم مدة إجازة مرافقة المريض؟","حسب اللائحة التنفيذية للموارد البشرية في الخدمة المدنية (مادة 147): في الحالات التي يضطر فيها الموظف إلى مرافقة أحد أقاربه لعلاجه، أو الأم إذا رغبت في مرافقة طفلها الذي لا يتجاوز عمره (إثني عشر) عاماً، يُسمح لكل منهم التمتع برصيده من الإجازات العادية، فإذا زادت المدة اللازمة للمرافقة على ما يستحقه من الإجازات العادية فيُسمح له بالغياب ويُعامل عن المدة الزائدة وفقًا للفقرة (أ) من المادة (141) من اللائحة، بحسب ما تحدده التقارير الطبية وفق الشروط المحددة في النظام.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","5743","2026-04-13T20:39:36.595Z",""
"31","خطابات","كيف أطلب خطاب تعريف من البوابة؟","لطلب خطاب تعريف من البوابة، اتبع الخطوات التالية:


انتقل إلى قائمة ""خطابات الموظف"" واختر ""تسجيل طلب خطاب تعريف"".
ستظهر لك شاشة تسجيل طلب خطاب تعريف.
أدخل البيانات المطلوبة:
الرقم الخاص للطلب (يُعرض تلقائياً بعد الحفظ)
تاريخ الخطاب (يظهر تلقائياً ويمكن تعديله)
نوع الطلب (خارجي أو داخلي)
موضوع الخطاب
اسم الجهة الموجه إليها الخطاب
نص خطاب التعريف
لاختيار نموذج لطباعة خطاب التعريف، انتقل إلى ""نموذج الطباعة"" وحدد النموذج المطلوب (مثلاً: بدون راتب أو بالراتب والبدلات).
بعد إدخال جميع البيانات، يمكنك اعتماد الطلب وطباعته.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","6292","2026-04-13T20:39:44.897Z",""
"32","خطابات","ابغى أطبع خطاب تعريف بالراتب والبدلات وين القاها؟","يمكنك طباعة خطاب التعريف بالراتب والبدلات من خلال شاشة ""طباعة خطاب التعريف بالراتب والبدلات"" في نظام بوابة الخدمة الذاتية. يمكنك الاطلاع على بيانات خطابات التعريف وطباعتها لنفسك كمستخدم حالي. النظام يعرض معلومات الموظف (مثل الاسم، رقم الموظف، رقم السجل المدني) ويمكنك اختيار الجهة الموجه لها الخطاب واختيار نموذج الطباعة المناسب (براتب مع البدلات) حسب ما هو معرف في النظام. كما يمكنك التعديل على بعض الحقول قبل الطباعة حسب الصلاحيات المتاحة لك.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5244","2026-04-13T20:39:52.155Z",""
"33","خطابات","كيف أقدم على شهادة خبرة من النظام؟","لتقديم طلب شهادة خبرة من النظام، اتبع الخطوات التالية:


ادخل إلى قائمة ""خطابات الموظف"" ثم اختر ""تسجيل طلب شهادة خبرة"".
ستظهر لك شاشة تسجيل طلب شهادة خبرة.
أدخل المعلومات المطلوبة:
الرقم الخاص للطلب (يظهر تلقائيًا بعد الحفظ).
تاريخ الخطاب (يظهر افتراضيًا ويمكن تعديله).
حدد إذا كان الخطاب خارجي (نعم/لا).
أدخل موضوع شهادة الخبرة.
أدخل اسم الجهة الموجه إليها شهادة الخبرة.
أدخل نص شهادة الخبرة.
اختر نموذج الطباعة المناسب لطباعة خطاب شهادة الخبرة (إذا كان الخيار متاحًا).
بعد تعبئة جميع البيانات، احفظ الطلب، وسيتم إصدار رقم خاص للطلب وتسجيله في النظام.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","6289","2026-04-13T20:40:00.456Z",""
"34","انتداب","ليش ما أقدر أعدل بيانات خط السير في قرار الانتداب؟","لا يُسمح بتعديل بيانات خط السير أو وسيلة السفر في قرار الانتداب إذا صدر أمر إركاب للموظف لهذا الانتداب. فإذا تم إصدار أمر الإركاب، يصبح تعديل هذه البيانات غير ممكن في النظام.

المصدر: [الأسئلة الشائعة]","success","4750","2026-04-13T20:40:07.217Z",""
"35","مستودعات","وش صفة الطلب في طلب صرف المواد وشلون أحددها؟","صفة الطلب في طلب صرف المواد يمكن تحديدها عند تعبئة نموذج طلب الصرف. يمكنك اختيار صفة الطلب من قائمة منسدلة تحتوي على ثلاث خيارات:


عادي (وهي القيمة الافتراضية)
عاجل
عاجل جداً

لتحديد صفة الطلب، قم باختيار الصفة المناسبة من القائمة المنسدلة أثناء تعبئة البيانات الخاصة بطلب الصرف.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","7312","2026-04-13T20:40:16.539Z",""
"36","مستودعات","كيف أسجل خطاب تأمين في بوابة المستودعات؟","يمكنك تسجيل خطاب التأمين عبر بوابة المستودعات من خلال الدخول على أيقونة العطاءات، ثم اختيار خطاب التأمين المراد تسجيله وتسجيل جميع بيانات خطاب التأمين وإرفاق أصل الخطاب البنكي، وبعدها الضغط على حفظ.


المصدر: [الأسئلة الشائعة]","success","3196","2026-04-13T20:40:21.745Z",""
"37","مستودعات","أبي أعتمد خطاب طلب تأمين من الجهة الطالبة وين ألقاها؟","للاعتماد على خطاب طلب تأمين من الجهة الطالبة، يجب الدخول إلى بوابة المستودعات والمشتريات. هناك شاشة مخصصة لاعتماد خطاب طلب التأمين من الجهة الطالبة، وتظهر فيها قائمة بطلبات التأمين، ويمكنك البحث عنها بإدخال رقم خطاب التأمين أو تاريخ الطلب أو حالة الطلب، ثم الضغط على زر ""البحث"". عند إيجاد الطلب المطلوب، اضغط على زر ""التفاصيل"" لاستعراض جميع بياناته. في حال كنت صاحب الصلاحية، يمكنك اعتماد الطلب مباشرة من نفس الشاشة. يسمح النظام بذلك فقط لمدراء الجهات في الجامعة أو من لديهم الصلاحية.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","6279","2026-04-13T20:40:30.036Z",""
"38","مستودعات","وش مراحل اعتماد خطاب التأمين في البوابة؟","مراحل اعتماد خطاب التأمين في بوابة المستودعات والمشتريات تمر بالخطوات التالية:

تسجيل طلب التأمين من الجهة الطالبة بعد إدخال كافة البيانات المطلوبة.
الحفظ والتأكد من صحة البيانات، ثم تظهر رسالة ""تمت عملية الحفظ بنجاح"".
متابعة مراحل اعتماد الطلب من الموظفين المسؤولين في الجهة الطالبة.
تقدم الطلب لمدراء الجهات بالمنشأة للتحقق من توفر الأصناف في المستودعات.
يتم الاعتماد من إدارة المشتريات أو رفضه في حال وجود أسباب.
في حال القبول: تنتقل الحالة إلى ""معتمد من إدارة المشتريات"".
في حال الرفض: تنتقل الحالة إلى ""مرفوض من إدارة المشتريات"" ويوضح سبب الرفض.
يمكن للجهة الفنية أن تعتمد الطلب أو ترفُضه مع إدخال ملاحظات وسبب الرفض عند الحاجة.
في كل مرحلة يعتمد المستخدم صاحب الصلاحية أو يرفض مع إضافة ملاحظات.

هذه المراحل تضمن أن الطلب يمر على الجهات المختصة للمراجعة والاعتماد قبل التنفيذ النهائي.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","7336","2026-04-13T20:40:39.382Z",""
"39","مستودعات","كيف أضيف صنف في طلب التأمين؟","لإضافة صنف في طلب التأمين، يمكنك اتباع الخطوات التالية:


من الصفحة الرئيسية، اختر ""طلبات التأمين"".
بعد فتح الطلب، اختر ""إضافة صنف"".
قم بإدخال بيانات الصنف المطلوبة.
اضغط على ""حفظ"" لإضافة الصنف إلى الطلب.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","3181","2026-04-13T20:40:44.576Z",""
"40","مستودعات","وش معنى الكمية المتوفرة والكمية المحجوزة في المستودع؟","تعني ""الكمية المتوفرة"" في المستودع أنها الكمية الموجودة فعليًا من الصنف والمتاحة للاستخدام أو الصرف من المستودع، بينما ""الكمية المحجوزة"" هي الكمية التي تم تخصيصها أو حجزها مسبقًا بناءً على طلبات تأمين أو صرف ولم تعد متاحة للاستخدام الحر حتى يتم تنفيذ الطلبات المتعلقة بها.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","7300","2026-04-13T20:40:53.886Z",""
"41","مستودعات","كيف أسجل طلب صرف مواد من المستودع؟","يمكنك تسجيل طلب صرف مواد من خلال الدخول على المسار التالي من القائمة الرئيسية: المستودعات ثم طلب صرف المواد ثم الضغط على أيقونة (+) أعلى يسار الشاشة لإضافة طلب جديد. بعدها قم بتعبئة البيانات المطلوبة والضغط على ""حفظ"".

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","3199","2026-04-13T20:40:59.097Z",""
"42","مستودعات","ليش ما يظهر عندي المستودع اللي أبي أختاره؟","يتم عرض قائمة المستودعات المتاحة للاختيار من خلال الضغط على زر البحث بجانب حقل المستودع. تظهر في القائمة فقط المستودعات المعرفة في إعدادات بوابة المستودعات لتختار منها المستودع المطلوب. إذا لم يظهر لك المستودع الذي ترغب باختياره، قد يكون السبب أن المستودع غير معرف في إعدادات النظام أو أنك ليس لديك صلاحية على الجهة أو الفرع المرتبط بذلك المستودع. تأكد من أن جهة العمل الفعلية المرتبطة بك هي نفسها الجهة التي لها صلاحية على ذلك المستودع ضمن النظام.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","6271","2026-04-13T20:41:07.379Z",""
"43","مستودعات","كيف أضيف محضر استلام جديد؟","لإضافة محضر استلام جديد، عليك اتباع الخطوات التالية:

الضغط على زر ""جديد"" من شريط المهام في شاشة محضر الاستلام.
ستظهر لك شاشة إدخال البيانات.
اختر المستودع بالضغط على زر البحث بجانب الحقل واختيار المستودع المطلوب من القائمة.
سيعرض النظام رمز واسم الوحدة الإدارية المستلمة تلقائياً (لا يمكن تعديلها).
اختر نوع الاستلام من القائمة المنسدلة (مثلاً: محضر فحص، هدايا، منح، هبات، تبرعات، تم إصلاحها، شراء مباشر، منافسات، أخرى).
ستظهر حقول إضافية بناءً على نوع الاستلام الذي تختاره، على سبيل المثال: إذا كان النوع ""محضر فحص""، يمكنك إدخال رقم بوليصة الشحن وتاريخها اختيارياً.
أكمل بقية البيانات المطلوبة ثم احفظ المحضر.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","5798","2026-04-13T20:41:15.190Z",""
"44","مستودعات","وش الفرق بين أنواع الاستلام في المحاضر؟","أنواع الاستلام في المحاضر ضمن النظام تشمل عدة تصنيفات، ومتى ما اخترت نوع الاستلام، ستظهر لك حقول خاصة بذلك النوع. أنواع الاستلام المتاحة من خلال النظام هي:


محضر فحص.
هدايا.
منح.
هبات.
تبرعات.
تم إصلاحها.
شراء مباشر.
منافسات.
أخرى.

الفرق بينها هو أن لكل نوع حقول وبيانات معينة يجب تعبئتها بحسب طبيعة الاستلام. مثلاً:


إذا كان نوع الاستلام ""محضر فحص""، سيتطلب منك إدخال بيانات مثل رقم بوليصة الشحن، وتاريخ بوليصة الشحن، وساحة الاستلام، وغيرها من التفاصيل الخاصة بالفحص.
بينما في الأنواع الأخرى مثل (هدايا، منح، هبات، تبرعات، تم إصلاحها، أخرى) يتطلب منك مثلاً إدخال اسم الجهة المتبرعة أو المورد، واسم المستلم، واسم العضو الفني أو الرئيس المسؤول إذا كان ذلك مطلوبًا، وغيرها من التفاصيل التي تختلف حسب نوع الاستلام.

كل نوع استلام له متطلبات بيانات وإجراءات تخصه حسب طبيعته، وتحدد الشاشة هذه الحقول بناءً على النوع الذي تم اختياره.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","6793","2026-04-13T20:41:23.994Z",""
