"ID","Category","Question","Answer","Status","ResponseTimeMs","Timestamp","ErrorMessage"
"30","إجازات","كم مدة إجازة مرافقة المريض؟","Sorry, I encountered an error. Please try again.","success","2151","2026-03-30T07:06:16.273Z",""
"31","خطابات","كيف أطلب خطاب تعريف من البوابة؟","Sorry, I encountered an error. Please try again.","success","3163","2026-03-30T07:06:21.446Z",""
"32","خطابات","ابغى أطبع خطاب تعريف بالراتب والبدلات وين القاها؟","Sorry, I encountered an error. Please try again.","success","2162","2026-03-30T07:06:25.622Z",""
"33","خطابات","كيف أقدم على شهادة خبرة من النظام؟","يمكنك التقديم على شهادة خبرة من النظام عبر الخطوات التالية:

الدخول على الخدمة من قائمة خدماتي واختيار شهادة خبرة.
تعبئة البيانات المطلوبة للتقديم.
إرفاق المستندات المطلوبة إن وجدت.
إرسال الطلب للموافقة.
بعد الموافقة على الطلب يمكنك طباعة شهادة الخبرة من النظام.

المصدر: [الأسئلة الشائعة]","success","3692","2026-03-30T07:06:31.325Z",""
"34","انتداب","ليش ما أقدر أعدل بيانات خط السير في قرار الانتداب؟","لا يمكن تعديل بيانات خط السير في قرار الانتداب، حيث بعد إصدار القرار يتم قفل حقول خط السير ولا تظهر بها أيقونة التعديل.

المصدر: [الأسئلة الشائعة]","success","3185","2026-03-30T07:06:36.521Z",""
"35","مستودعات","وش صفة الطلب في طلب صرف المواد وشلون أحددها؟","Sorry, I encountered an error. Please try again.","success","2160","2026-03-30T07:06:40.694Z",""
"36","مستودعات","كيف أسجل خطاب تأمين في بوابة المستودعات؟","Sorry, I encountered an error. Please try again.","success","2158","2026-03-30T07:06:44.862Z",""
"37","مستودعات","أبي أعتمد خطاب طلب تأمين من الجهة الطالبة وين ألقاها؟","Sorry, I encountered an error. Please try again.","success","2151","2026-03-30T07:06:49.025Z",""
"38","مستودعات","وش مراحل اعتماد خطاب التأمين في البوابة؟","Sorry, I encountered an error. Please try again.","success","2152","2026-03-30T07:06:53.187Z",""
"39","مستودعات","كيف أضيف صنف في طلب التأمين؟","Sorry, I encountered an error. Please try again.","success","2161","2026-03-30T07:06:57.360Z",""
"40","مستودعات","وش معنى الكمية المتوفرة والكمية المحجوزة في المستودع؟","Sorry, I encountered an error. Please try again.","success","2687","2026-03-30T07:07:02.058Z",""
"41","مستودعات","كيف أسجل طلب صرف مواد من المستودع؟","يمكنك تسجيل طلب صرف مواد من المستودع عبر اتباع الخطوات التالية:


الدخول على بوابة المستودعات والمشتريات.
اختيار خدمة ""طلبات صرف مواد"".
تعبئة الحقول المطلوبة (نوع المادة، الكمية، الجهة المستفيدة، وغيرها).
التأكد من صحة البيانات المدخلة.
الضغط على زر ""إرسال الطلب"".
متابعة حالة الطلب من خلال صفحة الطلبات.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","3188","2026-03-30T07:07:07.258Z",""
"42","مستودعات","ليش ما يظهر عندي المستودع اللي أبي أختاره؟","قد يكون سبب عدم ظهور المستودع الذي ترغب في اختياره هو عدم تسجيل المستودع ضمن قائمة المستودعات المحلية للجهة في برنامج إدارة المستودعات. يجب أولاً تسجيل المستودع محلياً في البرنامج ليتمكن المستخدم من اختياره ضمن الخيارات المتاحة عند تنفيذ العمليات المرتبطة بالمستودعات.


المصدر: [الأسئلة الشائعة]","success","3208","2026-03-30T07:07:12.477Z",""
"43","مستودعات","كيف أضيف محضر استلام جديد؟","يمكنك إضافة محضر استلام جديد عبر بوابة المستودعات والمشتريات من خلال الخطوات التالية:

الدخول على بوابة المستودعات والمشتريات.
اختيار محاضر الاستلام من القائمة الرئيسية.
الضغط على أيقونة إضافة محضر استلام جديد.
تعبئة كافة البيانات المطلوبة في المحضر.
إرفاق المستندات الداعمة إن وجدت.
الضغط على حفظ لإتمام عملية إضافة المحضر.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","3188","2026-03-30T07:07:17.677Z",""
"44","مستودعات","وش الفرق بين أنواع الاستلام في المحاضر؟","Sorry, I encountered an error. Please try again.","success","2157","2026-03-30T07:07:21.845Z",""
"45","مستودعات","كيف أعتمد محضر استلام من مدير الجهة المستلمة؟","Sorry, I encountered an error. Please try again.","success","2685","2026-03-30T07:07:26.543Z",""
"46","مستودعات","ابغى أرجع عهدة للمستودعات كيف الطريقة؟","يمكنك إعادة العهدة إلى المستودعات من خلال الخطوات التالية:

الدخول على بوابة المستودعات والمشتريات.
اختيار ""طلب إعادة العهدة"".
تعبئة بيانات الطلب المطلوبة، مثل تحديد العهدة المراد إرجاعها.
رفع المستندات اللازمة (إن وجدت).
إرسال الطلب للموافقة من الجهات المختصة.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","3189","2026-03-30T07:07:31.744Z",""
"47","مستودعات","ليش ما أقدر أسجل طلب ارجاع عهدة لبعض الأصناف؟","Sorry, I encountered an error. Please try again.","success","3218","2026-03-30T07:07:36.976Z",""
"48","مستودعات","وش معنى كشف أرصدة العهد وكيف أطلعه؟","Sorry, I encountered an error. Please try again.","success","4210","2026-03-30T07:07:43.199Z",""
"49","استعلامات","كيف أعرف رصيد إجازاتي العادية من البوابة؟","يمكن للموظف الاستعلام عن رصيد الإجازات العادية من خلال الدخول على البوابة، واختيار الخدمات الذاتية للموظف، ثم الضغط على أيقونة الاستعلام عن رصيد الإجازات، وسيظهر له رصيد الإجازات المتاح له.

المصدر: [الأسئلة الشائعة]","success","4218","2026-03-30T07:07:49.428Z",""
"50","إجازات","كم مدة الإجازة العادية المستحقة في السنة؟","Sorry, I encountered an error. Please try again.","success","2176","2026-03-30T07:07:53.615Z",""
"51","إجازات","هل يحق لي تعويض رصيد الإجازات إذا استقلت؟","Sorry, I encountered an error. Please try again.","success","2158","2026-03-30T07:07:57.784Z",""
"52","إجازات","كيف أقدم على إجازة امتحان دراسي؟","يمكن تقديم طلب إجازة امتحان دارسي عبر النظام. يمكن تسجيل طلب إجازة امتحان دارسي من شاشة تقديم الإجازات بالنقر على أيقونة ""إضافة"" ومن ثم اختيار نوع الإجازة (امتحان دارسي)، ثم إدخال البيانات المطلوبة مثل الفترة وتقديم الوثائق الداعمة إذا تطلب الأمر، وبعدها النقر على زر ""حفظ وإرسال"".

المصدر: [الأسئلة الشائعة]","success","3214","2026-03-30T07:08:03.010Z",""
"53","إجازات","وش شروط الإجازة الدراسية بدون راتب؟","Sorry, I encountered an error. Please try again.","success","2199","2026-03-30T07:08:07.222Z",""
"54","ابتعاث","أبي أبتعث دراسة خارجية وش المطلوب؟","Sorry, I encountered an error. Please try again.","success","3207","2026-03-30T07:08:12.439Z",""
"55","ابتعاث","كيف أسجل طلب ابتعاث داخلي؟","Sorry, I encountered an error. Please try again.","success","2715","2026-03-30T07:08:17.164Z",""
"56","ابتعاث","وش الفرق بين الابتعاث والإيفاد للدراسة؟","Sorry, I encountered an error. Please try again.","success","3204","2026-03-30T07:08:22.379Z",""
"57","ابتعاث","كم أقل مدة خدمة عشان أتقدم لابتعاث؟","Sorry, I encountered an error. Please try again.","success","2188","2026-03-30T07:08:26.579Z",""
"58","إجازات","كيف أقدم على إجازة غسيل كلى؟","Sorry, I encountered an error. Please try again.","success","2170","2026-03-30T07:08:30.760Z",""
"59","إجازات","هل تحتسب جلسات الغسيل الكلوي ضمن الإجازة المرضية؟","Sorry, I encountered an error. Please try again.","success","3201","2026-03-30T07:08:35.973Z",""
"60","إجازات","كيف أقدم إجازة مرضية بسبب إصابة عمل؟","Sorry, I encountered an error. Please try again.","success","3207","2026-03-30T07:08:41.191Z",""
"61","إجازات","وش الفرق بين الإجازة المرضية العادية وإجازة المرض الخطير؟","Sorry, I encountered an error. Please try again.","success","3717","2026-03-30T07:08:46.919Z",""
"62","طلبات","كيف أتأكد من حالة طلبي المرفوض من شؤون الموظفين؟","يمكن الاستعلام عن حالة الطلب من خلال شاشة ""الطلبات"". عند رفض الطلب، يظهر حالة الطلب ""مرفوض""، ويمكن معرفة السبب من خلال الضغط على أيقونة ""عرض تفاصيل الطلب"".

المصدر: [الأسئلة الشائعة]","success","3228","2026-03-30T07:08:52.157Z",""
"63","طلبات","ليش طلب الإجازة ما زال تحت الإعداد؟","Sorry, I encountered an error. Please try again.","success","2203","2026-03-30T07:08:56.370Z",""
"64","إجازات","كيف أعدل على طلب إجازة بعد ما سجلته؟","Sorry, I encountered an error. Please try again.","success","2718","2026-03-30T07:09:01.099Z",""
"65","طلبات","وش معنى اعتماد الطلبات المتأخرة في البوابة؟","Sorry, I encountered an error. Please try again.","success","2714","2026-03-30T07:09:05.824Z",""
"66","إجازات","كيف أسوي طلب قطع أو إلغاء إجازة؟","Sorry, I encountered an error. Please try again.","success","2199","2026-03-30T07:09:10.035Z",""
"67","إجازات","أبي أمدد إجازتي كيف الطريقة؟","يمكن تمديد الإجازة من خلال الدخول على النظام واختيار طلبات الإجازة ثم اختيار تمديد الإجازة وتعبئة البيانات المطلوبة. بعد ذلك يتم إرسال الطلب للموافقة عليه من قبل المدير المباشر.

المصدر: [الأسئلة الشائعة]","success","2698","2026-03-30T07:09:14.744Z",""
"68","إجازات","ليش ما أقدر أمدد الإجازة المرضية؟","لا يمكن تمديد الإجازة المرضية من خلال النظام، حيث أن النظام يسمح بتسجيل الإجازة المرضية وفقاً للتقارير الطبية المعتمدة فقط، ولا يسمح بتمديدها إلكترونياً. يجب تسجيل طلب إجازة مرضية جديدة عند الحاجة لذلك.

المصدر: [الأسئلة الشائعة]","success","3229","2026-03-30T07:09:19.985Z",""
"69","إجازات","كيف أسجل مباشرة بعد الإجازة؟","Sorry, I encountered an error. Please try again.","success","2182","2026-03-30T07:09:24.178Z",""
"70","إجازات","وش هي إجازة تعويض الأعياد والعطل الأسبوعية؟","Sorry, I encountered an error. Please try again.","success","2193","2026-03-30T07:09:28.383Z",""
"71","إجازات","هل تنحسب العطل الرسمية ضمن الإجازة العادية؟","Sorry, I encountered an error. Please try again.","success","2212","2026-03-30T07:09:32.606Z",""
"72","استعلامات","كيف أعرف جهة عملي الفعلية من البوابة؟","يمكنك معرفة جهة العمل الفعلية عن طريق الدخول على البوابة واختيار أيقونة ملفي، ثم ستظهر شاشة معلوماتك الأساسية وتظهر فيها جهة العمل الحالية.

المصدر: [الأسئلة الشائعة]","success","2718","2026-03-30T07:09:37.334Z",""
"73","استعلامات","أبي أشوف بياناتي الوظيفية كاملة وين ألقاها؟","يمكنك الاطلاع على بياناتك الوظيفية ضمن شاشة ""بياناتي الوظيفية"" في نظام مدد. تتضمن هذه الشاشة الحالات والإجراءات المتعلقة بالسجل الوظيفي أو بيانات التعاقد للموظف، بالإضافة إلى عرض جميع بيانات السجل الوظيفي أو بيانات التعاقد (للموظفين المتعاقدين) بالتفصيل. يمكنك الوصول لهذه الشاشة من قائمة الخدمات الرئيسية ثم اختيار ""بياناتي الوظيفية"".

المصدر: [الأسئلة الشائعة]","success","3735","2026-03-30T07:09:43.080Z",""
"74","استعلامات","كيف أطبع ملف الخدمة الخاص بي؟","يمكنك طباعة ملف الخدمة من خلال الدخول على الخدمة المطلوبة ثم اختيار أيقونة الطباعة الموجودة بجانب الملف أو الطلب الذي ترغب بطباعته. تأكد أنك تستعرض التفاصيل المطلوبة أولاً قبل الطباعة.

المصدر: [الأسئلة الشائعة]","success","2725","2026-03-30T07:09:47.817Z",""
"75","بطاقة موظف","وش هي الخبرات السابقة وكيف أضيفها؟","الخبرات السابقة هي الخبرات المهنية التي اكتسبها الموظف أو المتقدم للوظيفة في أماكن عمل سابقة، ويمكن إضافتها من خلال النظام الإلكتروني عبر الخطوات التالية:

يمكن إضافة الخبرات السابقة من شاشة البيانات الوظيفية من خلال الضغط على أيقونة إضافة من قسم الخبرات السابقة ثم إدخال البيانات المطلوبة وحفظها.

المصدر: [الأسئلة الشائعة]","success","3242","2026-03-30T07:09:53.069Z",""
"76","بطاقة موظف","كيف أضيف دورة تدريبية حصلت عليها؟","يمكن إضافة دورة تدريبية حصلت عليها من خلال بوابة التدريب عبر اتباع الخطوات التالية:

الدخول إلى بوابة التدريب وإدخال اسم المستخدم وكلمة المرور.
اختيار (طلب إضافة بيانات تدريبية جديدة) من قائمة الخدمات الإلكترونية.
ستظهر صفحة لإدخال بيانات البرنامج التدريبي (اسم البرنامج، تاريخ البدء والانتهاء، جهة التدريب، مدة البرنامج، مكان التنفيذ).
إرفاق المستندات المطلوبة (شهادة الدورة التدريبية).
مراجعة البيانات ثم الضغط على زر (حفظ) لإرسال الطلب.

المصدر: [الأسئلة الشائعة]","success","3246","2026-03-30T07:09:58.328Z",""
"77","استعلامات","وين ألقى الدورات التدريبية المسجلة باسمي؟","يمكنك معرفة الدورات التدريبية المسجلة باسمك من خلال استعراض سجل الدورات التدريبية عبر منصة مسار، من خلال الخطوات التالية:

الدخول لمنصة مسار من خلال الرابط: masar.sa.
اختيار ""خدمة بياناتي الوظيفية"".
الدخول على ""سجل الدورات التدريبية"".

المصدر: [الأسئلة الشائعة]","success","2714","2026-03-30T07:10:03.055Z",""
"78","بطاقة موظف","كيف أضيف وثيقة شخصية جديدة مثل جواز سفر؟","Sorry, I encountered an error. Please try again.","success","3219","2026-03-30T07:10:08.285Z",""
"79","بطاقة موظف","وش هي الوثائق الشخصية المطلوبة في النظام؟","Sorry, I encountered an error. Please try again.","success","2719","2026-03-30T07:10:13.014Z",""
"80","بطاقة موظف","كيف أحدث بيانات المرافقين التابعين لي؟","Sorry, I encountered an error. Please try again.","success","2712","2026-03-30T07:10:17.738Z",""
"81","مرافقين","أبي أضيف مرافق جديد من هم من الدرجة الثالثة؟","لا يمكنني الإجابة على هذا السؤال لأنه غير مغطى ضمن المعلومات المتاحة لدي.","success","2211","2026-03-30T07:10:21.959Z",""
"82","إجازات","كم مدة إجازة عدة الوفاة للموظفة؟","Sorry, I encountered an error. Please try again.","success","2727","2026-03-30T07:10:26.698Z",""
"83","إجازات","كيف أقدم إجازة عدة وفاة من البوابة؟","Sorry, I encountered an error. Please try again.","success","2731","2026-03-30T07:10:31.440Z",""
"84","إجازات","وش هي إجازة المشاركة الوطنية ومتى تطلب؟","Sorry, I encountered an error. Please try again.","success","2221","2026-03-30T07:10:35.672Z",""
"85","إجازات","كيف أسجل طلب إجازة حج؟","يمكن تسجيل طلب إجازة حج من خلال الخطوات التالية:

الدخول على النظام.
اختيار طلبات الإجازة من قائمة الطلبات.
اختيار نوع الإجازة (إجازة حج).
تعبئة البيانات المطلوبة.
إرفاق المستندات اللازمة.
حفظ الطلب والتأكد من إرساله للجهة المختصة.

المصدر: [الأسئلة الشائعة]","success","2726","2026-03-30T07:10:40.409Z",""
"86","إجازات","هل أقدر أخذ إجازة حج أكثر من مرة؟","لا يمكنني الإجابة على هذا السؤال لأنه غير مغطى ضمن المعلومات المتاحة لدي.","success","2724","2026-03-30T07:10:45.144Z",""
"87","إجازات","وش هي إجازة التدريب على أعمال الإعاقة؟","Sorry, I encountered an error. Please try again.","success","2725","2026-03-30T07:10:49.881Z",""
"88","إجازات","كيف أسجل طلب إجازة ثقافية داخلية؟","يمكن تسجيل طلب إجازة ثقافية داخلية من خلال الدخول على خدمة طلب إجازة وتعبئة نموذج الطلب واختيار نوع الإجازة ""إجازة ثقافية داخلية"" ثم رفع الوثائق المطلوبة واستكمال بقية البيانات. بعد ذلك يتم إرسال الطلب للجهة المختصة للمراجعة والموافقة.

المصدر: [الأسئلة الشائعة]","success","2716","2026-03-30T07:10:54.607Z",""
"89","إجازات","وش الفرق بين الإجازة الثقافية الداخلية والخارجية؟","Sorry, I encountered an error. Please try again.","success","2238","2026-03-30T07:10:58.855Z",""
"90","إجازات","كيف أقدم على إجازة رياضية؟","Sorry, I encountered an error. Please try again.","success","2226","2026-03-30T07:11:03.092Z",""
"91","إجازات","هل أحتاج مستندات معينة لإجازة الزواج؟","يتطلب إرفاق صك الزواج عند تقديم طلب إجازة الزواج عبر الخدمة الإلكترونية.

المصدر: [الأسئلة الشائعة]","success","2757","2026-03-30T07:11:07.860Z",""
"92","إجازات","كم مرة يحق لي أخذ إجازة زواج؟","Sorry, I encountered an error. Please try again.","success","2206","2026-03-30T07:11:12.076Z",""
"93","إجازات","كيف أسجل طلب إجازة وقوع كارثة؟","Sorry, I encountered an error. Please try again.","success","2211","2026-03-30T07:11:16.298Z",""
"94","إجازات","وش معنى إجازة حضانة يتيم مكفول؟","Sorry, I encountered an error. Please try again.","success","2205","2026-03-30T07:11:20.514Z",""
"95","تفويض","كيف أقدم على طلب تفويض صلاحية لموظف ثاني؟","Sorry, I encountered an error. Please try again.","success","2201","2026-03-30T07:11:24.727Z",""
"96","تفويض","ليش ما أقدر أفوض صلاحيتي لموظف في إدارة ثانية؟","Sorry, I encountered an error. Please try again.","success","2207","2026-03-30T07:11:28.945Z",""
"97","تفويض","كم مدة التفويض المسموحة في النظام؟","Sorry, I encountered an error. Please try again.","success","2221","2026-03-30T07:11:33.176Z",""
"98","تفويض","كيف ألغي تفويض صلاحية بعد ما سويته؟","Sorry, I encountered an error. Please try again.","success","3265","2026-03-30T07:11:38.453Z",""
"99","عهد","وش هي طلبات العهد وكيف أسجل نقل عهدة؟","يمكن تسجيل طلب نقل عهدة من خلال اتباع الخطوات التالية:


الدخول على منصة الوزارة من خلال الرابط التالي: https://eservices.mh.rec.sa
اختيار خدمات المستودعات ثم طلب نقل العهدة.
تحديد العهدة المراد نقلها.
اختيار الشخص المراد نقل العهدة إليه.
رفع المستندات المطلوبة.
الضغط على زر إرسال الطلب.

المصدر: [الأسئلة الشائعة]","success","2746","2026-03-30T07:11:43.212Z",""
"100","عهد","كيف أقبل أو أرفض عهدة محولة لي؟","يمكنك قبول أو رفض عهدة محولة باتباع الخطوات التالية:


الدخول عبر مسار أداره الأصول من خلال “المهام”.
من قائمة “مهام العهد”، اختر “قبول/رفض عهدة محولة”.
تظهر لك معلومات العهدة المحولة، وبإمكانك اختيار “قبول” أو “رفض” ثم حفظ بيانات الإجراء.

المصدر: [الأسئلة الشائعة]","success","3257","2026-03-30T07:11:48.479Z",""
"101","عهد","ليش العهدة المحولة انلغت قبل ما أرد عليها؟","Sorry, I encountered an error. Please try again.","success","3815","2026-03-30T07:11:54.306Z",""
"102","إركاب","كيف أسجل طلب أمر إركاب؟","Sorry, I encountered an error. Please try again.","success","2217","2026-03-30T07:11:58.533Z",""
"103","إركاب","وش الفرق بين أمر الإركاب وتذاكر السفر؟","Sorry, I encountered an error. Please try again.","success","2243","2026-03-30T07:12:02.787Z",""
"104","نفقات","كيف أطلب تعويض تذاكر سفر؟","يمكن طلب تعويض تذاكر السفر من خلال الدخول على بوابة الخدمات الإلكترونية واختيار خدمة ""طلب تعويض تذاكر سفر"" من قائمة الخدمات المتاحة، ثم تعبئة البيانات المطلوبة وإرفاق المستندات اللازمة (مثل صورة التذكرة والفاتورة)، بعد ذلك يتم إرسال الطلب ويخضع للمراجعة من قبل الجهة المختصة. إذا تمت الموافقة على الطلب، يتم صرف التعويض بحسب الإجراءات المعتمدة.

المصدر: [الأسئلة الشائعة]","success","3791","2026-03-30T07:12:08.589Z",""
"105","إجازات","وش المطلوب عشان أطلب تعويض عن غياب بعذر؟","Sorry, I encountered an error. Please try again.","success","2244","2026-03-30T07:12:12.843Z",""
"106","إجازات","كم مدة التعويض المسموحة عن الغياب؟","Sorry, I encountered an error. Please try again.","success","2238","2026-03-30T07:12:17.092Z",""
"107","تعديل بيانات","كيف أسجل طلب تغيير جهة ومقر العمل الفعلية؟","Sorry, I encountered an error. Please try again.","success","2732","2026-03-30T07:12:21.835Z",""
"108","تعديل بيانات","ليش لازم موافقة الرئيس المباشر على تغيير جهة العمل؟","يتطلب النظام موافقة الرئيس المباشر على تغيير جهة العمل لأن هذه الخطوة ترتبط بإجراءات إدارية والتأكد من انتقال الموظف بشكل نظامي ومُنظم وبما يتوافق مع لوائح الموارد البشرية، حيث يجب أن يتم التحقق من جاهزية وإمكانية الجهة المستقبلة لقبول الموظف، وكذلك ضمان عدم تأثير عملية النقل على سير العمل في الجهة الحالية. الموافقة تعتبر جزءًا من الضوابط الإدارية لضمان تنسيق العملية بين الجهات والتأكد من صحة الإجراءات.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4297","2026-03-30T07:12:28.143Z",""
