"ID","Category","Question","Answer","Status","ResponseTimeMs","Timestamp","ErrorMessage"
"11","إجازات","وش سالفة الإجازة الاضطرارية كم يوم وكم راتبها؟","الإجازة الاضطرارية يحق للموظف الحصول عليها براتب كامل لمدة أقصاها خمسة أيام خلال السنة المالية الواحدة.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4670","2026-03-15T15:21:32.359Z",""
"12","بطاقة موظف","كيف أضيف مرافقين جدد لبطاقتي الوظيفية؟","لإضافة مرافقين جدد لبطاقتك الوظيفية عبر بوابة الخدمة الذاتية، اتبع الخطوات التالية:

اختر قائمة ""طلبات بطاقة الموظف"" ثم ""إضافة وتعديل المرافقين"".
ستظهر لك شاشة تحتوي على بيانات الموظف، ثم اضغط زر ""جديد"".
أدخل بيانات المرافق المطلوب إضافته مثل: الاسم بالعربي، الاسم بالإنجليزي، رقم السجل المدني أو الإقامة، تاريخ الميلاد هجري أو ميلادي، تاريخ دخول المملكة لأول مرة، الجنسية، صلة القرابة، وحالة الإقامة.
تأكد من صحة البيانات وأكمل باقي الحقول حسب المطلوب.
يمكنك إضافة مرافق لنفسك أو لمن يتبعك إدارياً.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5195","2026-03-15T15:21:39.597Z",""
"13","بطاقة موظف","وش المستندات المطلوبة لتسجيل مولود جديد؟","لا يمكنني الإجابة على هذا السؤال لأنه غير مغطى ضمن المعلومات المتاحة لدي.","success","4094","2026-03-15T15:21:45.736Z",""
"14","بطاقة موظف","أبي أعدل بياناتي الشخصية في النظام وين ألقى الشاشة؟","يمكنك تعديل بياناتك الشخصية من خلال شاشة ""البيانات الشخصية"" في النظام، ويمكنك الوصول لها باتباع الخطوات التالية:


الدخول على منصة مسار أفراد.
الضغط على ""الخدمات الذاتية للموظف"".
اختيار ""البيانات الشخصية"".
في شاشة البيانات الشخصية، يمكنك التعديل على بياناتك المتاحة.

المصدر: [الأسئلة الشائعة]","success","4135","2026-03-15T15:21:51.914Z",""
"15","بطاقة موظف","كيف أضيف مؤهل علمي جديد حصلت عليه؟","يمكنك إضافة مؤهل علمي جديد حصلت عليه من خلال الدخول على الخدمة الذاتية للموظف واختيار خدمة تحديث بياناتي، ثم تعبئة البيانات المطلوبة وإرفاق المستندات الداعمة (وثيقة التخرج والسجل الأكاديمي)، ثم إرسال الطلب لجهة الإشراف لاعتماد الطلب.

المصدر: [الأسئلة الشائعة]","success","4101","2026-03-15T15:21:58.054Z",""
"16","إجازات","وش الفرق بين إجازة الوفاة للرجال والنساء؟","الفرق بين إجازة الوفاة للرجال والنساء هو أن الموظف (الرجل) يستحق إجازة لمدة خمسة أيام براتب كامل في حالة وفاة زوجته أو أحد أقاربه حتى الدرجة الثالثة. أما الموظفة (المرأة) فتستحق إجازة لفترة عدة الوفاة براتب كامل، وتبدأ هذه الإجازة من يوم الوفاة وتشمل العطل الرسمية أو عطلة نهاية الأسبوع ولا يعوض عنها الموظف أو الموظفة.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","4117","2026-03-15T15:22:04.219Z",""
"17","إجازات","كم يوم إجازة الأبوة للموظفين؟","وفقًا للائحة التنفيذية للموارد البشرية في الخدمة المدنية، يستحق الموظف إجازة أبوة، ولكن المدة المحددة (كم يوم) غير مذكورة بشكل صريح في المقطع المتاح لدي حاليًا. إذا كنت بحاجة إلى عدد الأيام بدقة، يرجى إعادة صياغة السؤال أو توفير تفاصيل أكثر.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","7864","2026-03-15T15:22:14.122Z",""
"18","إجازات","توفي قريبي أبغى أقدم إجازة وفاة وش المطلوب؟","يمكنك تسجيل طلب إجازة وفاة من خلال اتباع الخطوات التالية:

ادخل على خدمة ""طلبات الإجازات"" من القائمة الرئيسية.
اختر (طلب إجازة جديدة).
اختر نوع الإجازة (إجازة وفاة).
قم بتعبئة بيانات الطلب من خلال تعبئة الحقول الإلزامية الموضحة.
أرفق المستندات المطلوبة (حسب نوع الإجازة).
اضغط على (حفظ الطلب).
سيظهر الطلب في صفحة ""طلباتي للإجازات"" ويمكنك متابعة حالة الطلب من هناك.

المصدر: [الأسئلة الشائعة]","success","5251","2026-03-15T15:22:21.418Z",""
"19","استعلامات","كيف أتأكد من عدد إجازاتي المرضية هذا العام؟","يمكنك الاستعلام عن عدد الإجازات المرضية من خلال الدخول على صفحة الإجازات وسوف تظهر لك الإجازات التي تم تسجيلها خلال السنة المالية. يمكنك أيضاً التواصل مع مسؤول جهتك لمعرفة رصيدك الحالي من الإجازات.

المصدر: [الأسئلة الشائعة]","success","3051","2026-03-15T15:22:26.522Z",""
"20","استعلامات","ابغى أتذكر إذا أخذت إجازة بشهر فبراير أو لا؟","لا يمكنني الإجابة على هذا السؤال لأنه غير مغطى ضمن المعلومات المتاحة لدي.","success","3626","2026-03-15T15:22:32.190Z",""
"21","بوابة","وش صندوق الوارد في البوابة وشلون أستخدمه؟","صندوق الوارد في البوابة هو المكان الذي تصل إليه الإشعارات المتعلقة بجميع الطلبات التي تتم عبر البوابة، كتنبيه عند إرسال طلب جديد أو عند حدوث تغيير في حالة طلب تم تقديمه مسبقاً.
يمكنك استخدام صندوق الوارد من خلال الخطوات التالية:

الدخول على البوابة باستخدام اسم المستخدم وكلمة المرور.
الضغط على أيقونة ""صندوق الوارد"" في القائمة الرئيسية.
ستظهر لك جميع الإشعارات الواردة وحالة كل طلب.
يمكنك النقر على أي إشعار للاطلاع على تفاصيل الطلب أو متابعة حالته أو اتخاذ إجراء إذا لزم الأمر.

المصدر: [الأسئلة الشائعة]","success","6844","2026-03-15T15:22:41.073Z",""
"22","طلبات","كيف أشوف طلباتي السابقة اللي قدمتها؟","يمكنك متابعة الطلبات من خلال الدخول على القائمة الرئيسية واختيار أيقونة ""خدماتي"" ثم اختيار ""متابعة الطلبات"" لمتابعة حالة الطلبات السابقة.

المصدر: [الأسئلة الشائعة]","success","3609","2026-03-15T15:22:46.730Z",""
"23","انتداب","ليش ما أقدر أعدل وسيلة السفر في طلب الانتداب؟","لا يمكن تعديل وسيلة السفر في طلب الانتداب بعد اعتماده من الرئيس المباشر، حيث تصبح البيانات ثابتة ولا يمكن تعديلها إلا في حال تم إرجاع الطلب للمستخدم ليقوم بالتعديل.

المصدر: [الأسئلة الشائعة]","success","3585","2026-03-15T15:22:52.348Z",""
"24","انتداب","وش الحقول الإلزامية اللي لازم أدخلها في طلب الإفادة عن الانتداب؟","الحقول الإلزامية التي يجب إدخالها عند تقديم طلب الإفادة عن الانتداب الداخلي هي:


رقم القرار الأصلي (يجب البحث عنه)
تاريخ الطلب
تاريخ بداية الإفادة
تاريخ نهاية الإفادة
المرفقات الأساسية (حسب نوع الطلب)

هناك بعض الحقول التي يعرضها النظام تلقائياً ولا تحتاج منك إدخال يدوي، مثل:

اسم الموظف
رقم الموظف
رقم السجل المدني
حالة الموظف

المصدر: [الأسئلة الشائعة]","success","4127","2026-03-15T15:22:58.506Z",""
"25","انتداب","إذا حفظت طلب انتداب هل ينزل مباشرة لشؤون الموظفين؟","عند حفظ طلب الانتداب، لا يتم إرساله مباشرة إلى شؤون الموظفين بل يجب اتباع خطوات محددة للموافقة عليه من قبل المسؤولين المعنيين أولاً.

المصدر: [الأسئلة الشائعة]","success","3048","2026-03-15T15:23:03.590Z",""
"26","إعارة","كم أقصى مدة للإعارة في النظام؟","أقصى مدة لإعارة خدمات الموظف هي ثلاث سنوات في كل مرة، ويجوز تجديدها لمدة أو لمدد أخرى بحيث لا تزيد مدة الإعارة المتصلة على ست سنوات. كما لا يجوز أن يزيد مجموع مدد إعارة الموظف خلال مدة خدمته الوظيفية على عشر سنوات في جميع الأحوال.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4119","2026-03-15T15:23:09.746Z",""
"27","شكاوى","هل أقدر أقدم شكوى في البوابة وكيف؟","نرحب بكم ويسعدنا استقبال الشكاوى التي ستكون محل دراسة.
الخطوات:

الدخول الى رابط تقديم شكوى أو اقتراح
الضغط على زر جديد
تعبئة الخانات والحفظ

المصدر: [الأسئلة الشائعة]","success","6892","2026-03-15T15:23:18.679Z",""
"28","اقتراحات","وين ألقى شاشة تسجيل الاقتراحات للموظفين؟","يمكنك الوصول إلى شاشة تسجيل الاقتراحات للموظفين من خلال الدخول على صفحة الخدمة ثم اختيار “تسجيل اقتراح جديد”.

المصدر: [الأسئلة الشائعة]","success","2519","2026-03-15T15:23:23.243Z",""
"29","إجازات","وش الفرق بين الإجازة الاستثنائية والإجازة الدراسية؟","الإجازة الاستثنائية هي إجازة تمنح للموظف لأسباب تقبلها الجهة الحكومية، ولا تزيد مدتها على سنتين خلال خمس سنوات سواء كانت لمدة متصلة أو متفرقة. كما يمكن منح الموظفة السعودية التي ترغب في مرافقة زوجها أو من تعولها شرعاً إلى الخارج إجازة استثنائية بحد أقصى عشر سنوات طوال خدمتها الوظيفية.

أما الإجازة الدراسية فهي نوع آخر من الإجازات، ولكن بناءً على النتائج المسترجعة من المصادر، فلم يتم عرض تفاصيل إضافية عن الإجازة الدراسية في النصوص المتاحة.

بالتالي، الفرق الرئيسي هو أن الإجازة الاستثنائية تُمنح لأسباب تقبلها الجهة الحكومية ولمدد محددة، بينما الإجازة الدراسية لم يتم توضيح تفاصيلها في المعلومات المسترجعة حالياً.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","5791","2026-03-15T15:23:31.077Z",""
"30","إجازات","كم مدة إجازة مرافقة المريض؟","في الحالات التي يضطر فيها الموظف إلى مرافقة أحد أقاربه لعلاجه، أو الأم إذا رغبت في مرافقة طفلها الذي لا يتجاوز عمره 12 عامًا، يسمح لكل منهم التمتع برصيده من الإجازات العادية. إذا زادت مدة المرافقة على ما يستحقه الموظف من الإجازات العادية فيسمح له بالغياب ويعامل عن المدة الزائدة وفقًا للفقرة (أ) من المادة (141) من اللائحة، وذلك بحسب ما تحدده التقارير الطبية والشروط النظامية. كما يجوز بقرار من الوزير المختص منح الموظف لأسباب تقبلها الجهة الحكومية إجازة استثنائية لا تزيد مدتها على سنتين خلال خمس سنوات سواء كانت لمدة متصلة أو لمدد متفرقة.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","5895","2026-03-15T15:23:39.011Z",""
"31","خطابات","كيف أطلب خطاب تعريف من البوابة؟","لطلب خطاب تعريف من البوابة، يمكنك اتباع الخطوات التالية من خلال نظام بوابة الخدمة الذاتية للموظف:


ادخل إلى النظام واختر من القائمة الرئيسية ""خطابات الموظف"".
اختر ""تسجيل طلب خطاب تعريف"".
بإمكانك بعدها طلب طباعة خطاب التعريف بالراتب والبدلات أو بدون راتب، سواء كان لك أو لأحد الموظفين التابعين لك إداريًا.
ستظهر شاشة فيها معلومات الموظف، وتشمل (اسم الموظف، رقم الموظف، رقم السجل المدني).
في خانة ""الجهة الموجه لها""، اضغط زر البحث، ثم اختر الجهة المطلوبة من القائمة.
إذا كان هناك أكثر من نموذج متوفر للطباعة (براتب أو بدون راتب مع أو بدون بدلات)، يمكنك اختيار النموذج المناسب من القائمة.
يمكنك أيضًا تعديل بعض الحقول مثل الموضوع أو تاريخ الخطاب قبل إتمام الطلب.
بعد إكمال البيانات، يمكنك طباعة الخطاب مباشرة أو حفظه حسب الصلاحيات المتاحة لديك.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5370","2026-03-15T15:23:46.431Z",""
"32","خطابات","ابغى أطبع خطاب تعريف بالراتب والبدلات وين القاها؟","يمكنك طباعة خطاب تعريف بالراتب والبدلات عن طريق الدخول على منصة موارد ثم اختيار صلاحية بياناتي، وبعدها اختيار خدمة ""خطاب التعريف"". ستجد خيار طباعة خطاب التعريف بالراتب والبدلات.

المصدر: [الأسئلة الشائعة]","success","3655","2026-03-15T15:23:52.132Z",""
"33","خطابات","كيف أقدم على شهادة خبرة من النظام؟","لتقديم طلب شهادة خبرة من النظام، اتبع الخطوات التالية:


من قائمة ""خطابات الموظف""، اختر ""تسجيل طلب شهادة خبرة"".
ستظهر شاشة تسجيل الطلب، قم بتعبئة الحقول التالية:
الرقم الخاص للطلب: يعرضه النظام تلقائياً بعد حفظ الطلب.
تاريخ الخطاب: يظهر التاريخ الهجري الحالي ويمكنك تعديله بالضغط على زر التقويم.
خطاب خارجي: اختر إذا كانت الشهادة موجهة لجهة خارجية (نعم/لا).
موضوع الخطاب: أدخل موضوع شهادة الخبرة.
موجه إلى: أدخل اسم الجهة التي ستُرسل إليها الشهادة.
نص الخطاب: اكتب نص شهادة الخبرة.
اختر نموذج الطباعة إذا رغبت بطباعة الخطاب (يُفعل فقط إذا كان ""خطاب خارجي"" = نعم).
بعد الانتهاء، قم بحفظ الطلب.

ملاحظة: لن يُرسل الطلب إلى شؤون الموظفين إلا بعد اعتماده من الرئيس المباشر من خلال شاشة ""اعتماد طلبات الموظفين التابعين لي إدارياً"".

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5316","2026-03-15T15:23:59.479Z",""
"34","انتداب","ليش ما أقدر أعدل بيانات خط السير في قرار الانتداب؟","لا يمكن تعديل بيانات خط السير في قرار الانتداب بعد اعتماده بالكامل، حيث تُقفل التعديلات على بيانات خط السير مباشرة بعد الاعتماد النهائي.

المصدر: [الأسئلة الشائعة]","success","4238","2026-03-15T15:24:05.760Z",""
"35","مستودعات","وش صفة الطلب في طلب صرف المواد وشلون أحددها؟","صفة الطلب في طلب صرف المواد يتم اختيارها من قائمة منسدلة تحتوي على ثلاث خيارات وهي:

عادي (وهي القيمة الافتراضية)
عاجل
عاجل جداً

يمكنك تحديد صفة الطلب من خلال القائمة المنسدلة أثناء تسجيل طلب صرف المواد في النظام. هذه الصفة تُحدد الأولوية التي ترغب التعامل بها مع الطلب حسب الحاجة.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","5276","2026-03-15T15:24:13.082Z",""
"36","مستودعات","كيف أسجل خطاب تأمين في بوابة المستودعات؟","لتسجيل خطاب تأمين في بوابة المستودعات، ينبغي عليك اتباع الخطوات التالية:


إدخال كافة البيانات المطلوبة لطلب التأمين مثل نوع البند (صنف أو خدمة)، رقم الصنف أو المجموعة، الكمية المطلوبة، الوحدة، وأي تفاصيل إضافية.
بعد إدخال البيانات، اضغط على ""حفظ"" من شريط المهام.
سيقوم النظام بالتحقق من صحة البيانات المدخلة ثم تظهر رسالة تؤكد نجاح عملية الحفظ.
بعد الحفظ، يتم متابعة مراحل اعتماد الطلب حسب التسلسل الإداري: البداية من الجهة الطالبة، ثم المستودعات، الإدارة الفنية، وأخيراً إدارة المشتريات.
يمكنك متابعة الطلب من خلال مراجعة حالة الاعتماد في قوائم مختصرة تعرض بيانات الطلبات المدخلة (مثل رقم الطلب، تاريخ الطلب، موضوع التأمين، الجهة الطالبة، والتفاصيل).
لإجراء أي تعديلات أو استعراض بيانات الطلب بالكامل، يمكن الضغط على زر ""التفاصيل"" بجانب الطلب المعني.
كذلك، النظام يمكّنك من استبدال أو إضافة بنود لخطاب التأمين عبر رفع ملف خارجي، وسيتم استبدال البنود أو إضافتها حسب اختيارك.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","5966","2026-03-15T15:24:21.096Z",""
"37","مستودعات","أبي أعتمد خطاب طلب تأمين من الجهة الطالبة وين ألقاها؟","يمكنك العثور على خطاب طلب التأمين من الجهة الطالبة من خلال الدخول على النظام ثم الذهاب إلى قائمة الخطابات، بعدها اختر نوع الخطاب ""طلب تأمين"" وستجد الخطاب المطلوب ويمكنك اعتماده حسب الصلاحيات الممنوحة لك.

المصدر: [الأسئلة الشائعة]","success","3623","2026-03-15T15:24:26.840Z",""
"38","مستودعات","وش مراحل اعتماد خطاب التأمين في البوابة؟","مراحل اعتماد خطاب التأمين في بوابة المستودعات والمشتريات تمر بالخطوات التالية:


تسجيل طلب التأمين من الموظف أو الجهة الطالبة.
اعتماد خطاب طلب التأمين من الجهة الطالبة.
اعتماد خطاب طلب التأمين من الجهة الفنية (في حال تطلب الأمر مراجعة فنية).
اعتماد خطاب طلب التأمين من إدارة المشتريات.
في كل مرحلة، يمكن للمعنيين مراجعة تفاصيل الطلب واتخاذ قرار ""اعتماد"" أو ""رفض"" حسب الحاجة، وتصبح حالة الطلب ""معتمد من..."" أو ""مرفوض من..."" حسب نتيجة كل مرحلة.

هذه الخطوات تتيح متابعة الطلب بشكل متسلسل حتى يتم اعتماده نهائياً من جميع الجهات ذات العلاقة.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","7012","2026-03-15T15:24:35.887Z",""
"39","مستودعات","كيف أضيف صنف في طلب التأمين؟","لإضافة صنف في طلب التأمين، يمكنك اتباع الخطوات التالية:
يمكن للمستخدم إضافة أصناف على طلب التأمين وذلك من خلال الضغط على أيقونة إضافة صنف، حيث تظهر له شاشة إدخال بيانات الصنف المطلوب وبعد إكمال البيانات يتم الضغط على زر إضافة، وبذلك يضاف الصنف على الطلب.

المصدر: [الأسئلة الشائعة]","success","3158","2026-03-15T15:24:41.085Z",""
"40","مستودعات","وش معنى الكمية المتوفرة والكمية المحجوزة في المستودع؟","الكمية المتوفرة في المستودع تعني مقدار الصنف الموجود فعلياً في المستودع وجاهز للاستخدام أو الصرف. أما الكمية المحجوزة فهي الجزء من الكمية المتوفرة الذي تم حجزه فعلياً لطلبات محددة أو تم تخصيصه مسبقاً ولا يمكن صرفه حالياً لأية طلبات جديدة.

بمعنى آخر:

الكمية المتوفرة: إجمالي ما هو موجود من الصنف في المستودع.
الكمية المحجوزة: جزء من الكمية المتوفرة لكنه مرتبط بطلبات أو حجوزات سابقة.
الكمية المتاحة: هي الكمية التي يمكن استخدامها أو صرفها فعلياً بعد خصم الكمية المحجوزة من الكمية المتوفرة.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","6308","2026-03-15T15:24:49.435Z",""
"41","مستودعات","كيف أسجل طلب صرف مواد من المستودع؟","لتسجيل طلب صرف مواد من المستودع، عليك اتباع الخطوات التالية من خلال بوابة المستودعات والمشتريات:


الدخول إلى شاشة ""طلب صرف مواد"".
الضغط على زر ""جديد"" من شريط المهام لتسجيل طلب صرف مواد جديد.
إدخال البيانات التالية:
الفرع (يظهر تلقائياً حسب مقر العمل الفعلي المرتبط بك).
نوع طلب الصرف (صرف لجهة داخلية بناءً على طلب تأمين من المشتريات).
الجهة الطالبة (تظهر تلقائياً حسب جهة العمل الفعلية).
صفة الطلب (اختيار من القائمة: عادي، عاجل، عاجل جداً).
اختيار المستودع من القائمة المعرّفة بالنظام.
إدخال السنة.
إدخال رقم طلب التأمين (يمكن البحث عن طلبات التأمين التي حالتها تحت الإجراء).
يمكن إضافة ملاحظات عند الحاجة.
تحديد تاريخ التسليم المطلوب اختياريًا.


بعد إدخال جميع البيانات المطلوبة، اضغط على زر الحفظ. سيتحقق النظام من صحة البيانات ويظهر رسالة ""تم الحفظ بنجاح"".

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","5280","2026-03-15T15:24:56.751Z",""
"42","مستودعات","ليش ما يظهر عندي المستودع اللي أبي أختاره؟","قد يكون سبب عدم ظهور المستودع الذي ترغب في اختياره هو عدم توفر الصلاحية أو الترميز للمستودع ضمن نطاق الجهة أو الإدارة الخاصة بك في النظام. يُنصح بالتواصل مع مسؤول النظام أو إدارة المستودعات للتأكد من أن ترميز المستودع مضاف بشكل صحيح، وأن لديك الصلاحيات المطلوبة لاستعراضه واختياره في البوابة.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","4224","2026-03-15T15:25:03.017Z",""
"43","مستودعات","كيف أضيف محضر استلام جديد؟","يمكن إضافة محضر استلام باتباع الخطوات التالية:

الدخول على النظام.
اختيار ""الطلبات"".
اختيار ""محضر استلام"".
الضغط على ""إضافة"".
تعبئة كافة الحقول المطلوبة، ثم الضغط على ""إضافة"".

المصدر: [الأسئلة الشائعة]","success","3167","2026-03-15T15:25:08.221Z",""
"44","مستودعات","وش الفرق بين أنواع الاستلام في المحاضر؟","أنواع الاستلام في المحاضر تشمل مجموعة من الخيارات التي يمكن للمستخدم اختيارها عند تسجيل أو البحث عن محاضر الاستلام في نظام المستودعات. يمكن اختيار نوع الاستلام من قائمة تعرض أنواع الاستلام الموجودة مثل: الاستلام النظامي، الهبات، التبرعات، المنح، الهدايا، أو أنواع أخرى. كل نوع من هذه الأنواع يعكس مصدر أو طريقة الاستلام (مثلاً: استلام رسمي من مورد، أو استلام كتبرعات أو منح من جهات أخرى).

تختلف الإجراءات والبيانات المطلوبة حسب نوع الاستلام المختار، فعلى سبيل المثال: في حالات التبرعات أو الهبات أو المنح والهدايا، يتم إدخال بيانات إضافية مثل اسم الجهة المانحة أو المتبرعة، واسم العضو الفني أو المسؤول إذا لزم الأمر.

باختصار، الفرق بين أنواع الاستلام في المحاضر يتعلق بمصدر المواد المستلمة والجهة التي تقدمها، والبيانات المطلوبة لكل حالة اثناء التسجيل على النظام.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","5322","2026-03-15T15:25:15.585Z",""
